lemma_id,lemma,sense_num,type,ipa,pos,gender,entry,entry_str,gloss
7328,féskaði,\N,main,[feːskaði],n.,m.,"<div class=""oldnorse bodytext""><i>loss in money</i>.</div>",loss in money.,loss in money
7330,féskipti,\N,main,[feːskipti],n.,n.,"<div class=""oldnorse bodytext""><i>division of property</i>.</div>",division of property.,division of property
7336,féskygn,\N,main,[feːskyɣn],a. ,\N,"<div class=""oldnorse bodytext""><i>covetous</i>.</div>",covetous.,covetous
7341,fésníkja,\N,main,[feːsniːkja],n.,f.,"<div class=""oldnorse bodytext""><i>intruding as a parcisite, begging</i>.</div>","intruding as a parcisite, begging.","intruding as a parcisite, begging"
7368,festumaðr,\N,main,[fɛstumaðr],n.,m.,"<div class=""oldnorse bodytext""><i>bail, surety</i>.</div>","bail, surety.","bail, surety"
7369,handsalamaðr,\N,main,[handsalamaðr],n.,m.,"<div class=""oldnorse bodytext""><i>bail, surety</i>.</div>","bail, surety.","bail, surety"
7387,fiðla,\N,main,[fiðla],n.,f.,"<div class=""oldnorse bodytext""><i>fiddle</i>.</div>",fiddle.,fiddle
7398,fimleikr,\N,main,[fimlɛikr],n.,m.,"<div class=""oldnorse bodytext""><i>nimbleness, agility</i>.</div>","nimbleness, agility.","nimbleness, agility"
7400,fimliga,\N,main,[fimliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>nimbly</i>.</div>",nimbly.,nimbly
7402,fimligr,\N,main,[fimliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>nimble</i>.</div>",nimble.,nimble
7427,Finnferð,\N,main,[finːvɛrð],n.,f.,"<div class=""oldnorse bodytext""><i>travelling or trading with the Finns</i>.</div>",travelling or trading with the Finns.,travelling or trading with the Finns
7438,firði,\N,main,[firði],\N,\N,"<div class=""oldnorse bodytext"">from fjörðr, <i>firth</i>.</div>","from fjörðr, firth.",firth
7460,fiskgengd,\N,main,[fiskɣɛnɣd],n.,f.,"<div class=""oldnorse bodytext""><i>shoal of fish</i>.</div>",shoal of fish.,shoal of fish
7466,fiskikarl,\N,main,[fiskikarl],n.,m.,"<div class=""oldnorse bodytext""><i>fisherman</i>.</div>",fisherman.,fisherman
7493,fíflska,\N,main,[fiːvlska],n.,f.,"<div class=""oldnorse bodytext""><i>foolishness, folly</i>.</div>","foolishness, folly.","foolishness, folly"
7511,fjalakottr,\N,main,[fjalakɔtːr],n.,m.,"<div class=""oldnorse bodytext""><i>mouse-trap</i>.</div>",mouse-trap.,mouse-trap
7518,fjallasýn,\N,main,[fjalːasyːn],n.,f.,"<div class=""oldnorse bodytext"">mountain-view.</div>",mountain-view.,\N
7519,fjallberg,\N,main,[fjalːbɛrɣ],n.,n.,"<div class=""oldnorse bodytext"">crag, precipice.</div>","crag, precipice.",\N
7558,fjándliga,\N,main,[fjaːndliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>fiendishly</i>.</div>",fiendishly.,fiendishly
7573,fjárágirnd,\N,main,[fjaːraːɣirnd],n.,f.,"<div class=""oldnorse bodytext""><i>greed for money</i>.</div>",greed for money.,greed for money
7582,fjáreyðslumaðr,\N,main,[fjaːrɐyðslumaðr],n.,m.,"<div class=""oldnorse bodytext""><i>spendthrift</i>.</div>",spendthrift.,spendthrift
7587,fjárfóðr,\N,main,[fjaːrvoːðr],n.,n.,"<div class=""oldnorse bodytext""><i>fodder for sheep</i>.</div>",fodder for sheep.,fodder for sheep
7591,fjárgeymsla,\N,main,[fjaːrɣɐymsla],n.,f.,"<div class=""oldnorse bodytext""><i>tending of sheep and cattle</i>.</div>",tending of sheep and cattle.,tending of sheep and cattle
7618,fjárupptaka,\N,main,[fjaːrupːtaka],n.,f.,"<div class=""oldnorse bodytext""><i>seizure of one’s property</i>.</div>",seizure of one’s property.,seizure of one’s property
7662,fjölkyngisíþrótt,\N,main,[fjœlkynɣisiːθroːtː],n.,f.,"<div class=""oldnorse bodytext""><i>magic art</i>.</div>",magic art.,magic art
7664,fjölkyngiskona,\N,main,[fjœlkynɣiskɔna],n.,f.,"<div class=""oldnorse bodytext""><i>sorceress, witch</i>.</div>","sorceress, witch.","sorceress, witch"
7671,fjölmargr,\N,main,[fjœlmarɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>very many</i>.</div>",very many.,very many
7679,fjölorðr,\N,main,[fjœlɔrðr],a. ,\N,"<div class=""oldnorse bodytext""><i>talkative</i>.</div>",talkative.,talkative
7680,margmálugr,\N,main,[marɣmaːluɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>talkative</i>.</div>",talkative.,talkative
7681,margrœðinn,\N,main,[marɣrœːðinː],a. ,\N,"<div class=""oldnorse bodytext""><i>talkative</i>.</div>",talkative.,talkative
7682,málfimr,\N,main,[maːlvimr],a. ,\N,"<div class=""oldnorse bodytext""><i>talkative</i>.</div>",talkative.,talkative
7684,fjölráðr,\N,main,[fjœlraːðr],a. ,\N,"<div class=""oldnorse bodytext""><i>fickle, loose</i>.</div>","fickle, loose.","fickle, loose"
7713,fjörusteinn,\N,main,[fjœrustɛinː],n.,m.,"<div class=""oldnorse bodytext""><i>pebble</i>.</div>",pebble.,pebble
7716,fjötrarbora,\N,main,[fjœtrarbɔra],n.,f.,"<div class=""oldnorse bodytext""><i>a hole in a sledge through which the strap goes</i>.</div>",a hole in a sledge through which the strap goes.,a hole in a sledge through which the strap goes
7730,flatar,\N,main,[flatar],\N,\N,"<div class=""oldnorse bodytext"">from ‘flötr’, <i>flat</i>.</div>","from ‘flötr’, flat.",flat
7740,flaugtrauðr,\N,main,[flɒuɣtrɒuðr],adj.,\N,"<div class=""oldnorse bodytext"">a. = flugtrauðr.</div>",a. = flugtrauðr.,\N
7745,flaut,\N,main,[flɒut],\N,\N,"<div class=""oldnorse bodytext"">from fljóta.</div>",from fljóta.,\N
7746,flotinn,\N,main,[flɔtinː],\N,\N,"<div class=""oldnorse bodytext"">from fljóta.</div>",from fljóta.,\N
7747,flutu,\N,main,[flutu],\N,\N,"<div class=""oldnorse bodytext"">from fljóta.</div>",from fljóta.,\N
7748,flyti,\N,main,[flyti],\N,\N,"<div class=""oldnorse bodytext"">from fljóta.</div>",from fljóta.,\N
7754,fláráðr,\N,main,[flaːraːðr],a. ,\N,"<div class=""oldnorse bodytext""><i>false, deceitful</i>.</div>","false, deceitful.","false, deceitful"
7755,flærðsamligr,\N,main,[flɛːrðsamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>false, deceitful</i>.</div>","false, deceitful.","false, deceitful"
7758,fleginn,\N,main,[flɛɣinː],\N,\N,"<div class=""oldnorse bodytext"">from flá.</div>",from flá.,\N
7759,flógu,\N,main,[floːɣu],\N,\N,"<div class=""oldnorse bodytext"">from flá.</div>",from flá.,\N
7760,flæ,\N,main,[flɛː],\N,\N,"<div class=""oldnorse bodytext"">from flá.</div>",from flá.,\N
7777,flesk,\N,main,[flɛsk],n.,n.,"<div class=""oldnorse bodytext""><i>pork, ham, or bacon</i>.</div>","pork, ham, or bacon.","pork, ham, or bacon"
7779,fleskisneið,\N,main,[flɛskisnɛið],n.,f.,"<div class=""oldnorse bodytext""><i>slice of bacon</i>.</div>",slice of bacon.,slice of bacon
7804,fljóð,\N,main,[fljoːð],n.,n.,"<div class=""oldnorse bodytext"">poet. <i>woman</i>.</div>",poet. woman.,woman
7818,floginn,\N,main,[flɔɣinː],\N,\N,"<div class=""oldnorse bodytext"">from fljúga.</div>",from fljúga.,\N
7819,flygi,\N,main,[flyɣi],\N,\N,"<div class=""oldnorse bodytext"">from fljúga.</div>",from fljúga.,\N
7823,flokksforingi,\N,main,[flɔkːsfɔrinɣi],n.,m.,"<div class=""oldnorse bodytext""><i>captain, leader</i>.</div>","captain, leader.","captain, leader"
7917,fnýsa,\N,main,[fnyːsa],\N,\N,"<div class=""oldnorse bodytext"">(-ta, -t), v. <i>to sneeze</i>; ~ eitri, <i>to blow out poison</i>.</div>","(-ta, -t), v. to sneeze; ~ eitri, to blow out poison.",to sneeze
7931,forbergis,\N,main,[fɔrbɛrɣis],adv.,\N,"<div class=""oldnorse bodytext""><i>down-hill</i>.</div>",down-hill.,down-hill
7941,fordæða,\N,main,[fɔrdɛːða],n.,f.,"<div class=""oldnorse bodytext""><i>witch, sorceress</i>.</div>","witch, sorceress.","witch, sorceress"
7946,fordœma,\N,main,[fɔrdœːma],\N,\N,"<div class=""oldnorse bodytext"">(-da, -dr), v. <i>to condemn</i>.</div>","(-da, -dr), v. to condemn.",to condemn
7967,forhugsan,\N,main,[fɔrhuɣsan],n.,f.,"<div class=""oldnorse bodytext""><i>design, purpose</i>.</div>","design, purpose.","design, purpose"
7977,forkunnarliga,\N,main,[fɔrkunːarliɣa],adv.,\N,"<div class=""oldnorse bodytext""></div>",,\N
7991,formikill,\N,main,[fɔrmikilː],a. ,\N,"<div class=""oldnorse bodytext""><i>exceedingly great</i>.</div>",exceedingly great.,exceedingly great
7994,formælari,\N,main,[fɔrmɛːlari],n.,m.,"<div class=""oldnorse bodytext""><i>spokesman</i>.</div>",spokesman.,spokesman
8013,fornmæli,\N,main,[fɔrnmɛːli],n.,n.,"<div class=""oldnorse bodytext""><i>old saw</i>.</div>",old saw.,old saw
8024,forráðamaðr,\N,main,[fɔrːaːðamaðr],n.,m.,"<div class=""oldnorse bodytext""><i>manager, head man</i>; forráðamaðr á skipi, <i>captain of a ship</i>.</div>","manager, head man; forráðamaðr á skipi, captain of a ship.","manager, head man"
8030,forsát,\N,main,[fɔrsaːt],n.,f.,"<div class=""oldnorse bodytext""><i>ambush</i>.</div>",ambush.,ambush
8031,fyrirsát,\N,main,[fyrirsaːt],n.,f.,"<div class=""oldnorse bodytext""><i>ambush</i>.</div>",ambush.,ambush
8033,forsenda,\N,main,[fɔrsɛnda],n.,f.,"<div class=""oldnorse bodytext""><i>dangerous mission</i>.</div>",dangerous mission.,dangerous mission
8037,forsjá,\N,main,[fɔrsjaː],\N,\N,"<div class=""oldnorse bodytext""><i>foresight, prevision</i>.</div>","foresight, prevision.","foresight, prevision"
8051,forspá,\N,main,[fɔrspaː],n.,f.,"<div class=""oldnorse bodytext""><i>prophecy</i>.</div>",prophecy.,prophecy
8063,forsýn,\N,main,[fɔrsyːn],n.,f.,"<div class=""oldnorse bodytext""><i>foreboding</i>.</div>",foreboding.,foreboding
8064,fyrirbending,\N,main,[fyrirbɛndinɣ],n.,f.,"<div class=""oldnorse bodytext""><i>foreboding</i>.</div>",foreboding.,foreboding
8081,forviðris,\N,main,[fɔrviðris],adv.,\N,"<div class=""oldnorse bodytext""><i>before the wind</i>.</div>",before the wind.,before the wind
8084,forvist,\N,main,[fɔrvist],n.,f.,"<div class=""oldnorse bodytext""><i>management</i>.</div>",management.,management
8085,forvista,\N,main,[fɔrvista],n.,f.,"<div class=""oldnorse bodytext""><i>management</i>.</div>",management.,management
8096,forþokki,\N,main,[fɔrθɔkːi],n.,m.,"<div class=""oldnorse bodytext""><i>dislike</i>.</div>",dislike.,dislike
8098,forþykkja,\N,main,[fɔrθykːja],n.,f.,"<div class=""oldnorse bodytext""><i>dislike</i>.</div>",dislike.,dislike
8099,mislíkan,\N,main,[misliːkan],n.,f.,"<div class=""oldnorse bodytext""><i>dislike</i>.</div>",dislike.,dislike
8108,fóli,\N,main,[foːli],n.,m.,"<div class=""oldnorse bodytext""><i>fool</i>.</div>",fool.,fool
8109,glópaldi,\N,main,[gloːpaldi],n.,m.,"<div class=""oldnorse bodytext""><i>fool</i>.</div>",fool.,fool
8119,fólkstjóri,\N,main,[foːlkstjoːri],n.,m.,"<div class=""oldnorse bodytext""><i>captain</i>.</div>",captain.,captain
8121,fólkvápn,\N,main,[foːlkvaːpn],n.,n.,"<div class=""oldnorse bodytext"">pl. <i>weapons</i>.</div>",pl. weapons.,weapons
8138,fóstrdóttir,\N,main,[foːstrdoːtːir],n.,f.,"<div class=""oldnorse bodytext""><i>foster-daughter</i>.</div>",foster-daughter.,foster-daughter
8141,fóstrjörð,\N,main,[foːstrjœrð],n.,f.,"<div class=""oldnorse bodytext""><i>native country</i>.</div>",native country.,native country
8142,óðaljörð,\N,main,[oːðaljœrð],n.,f.,"<div class=""oldnorse bodytext""><i>native country</i>.</div>",native country.,native country
8149,fóstrsonr,\N,main,[foːstrsɔnr],n.,m.,"<div class=""oldnorse bodytext""><i>foster-son</i>.</div>",foster-son.,foster-son
8182,fótlangr,\N,main,[foːtlanɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>long-legged</i>.</div>",long-legged.,long-legged
8191,fótpallr,\N,main,[foːtpalːr],n.,m.,"<div class=""oldnorse bodytext""><i>footstool</i>.</div>",footstool.,footstool
8216,framarla,\N,main,[framarla],adv.,\N,"<div class=""oldnorse bodytext""></div>",,\N
8227,frambyggjar,\N,main,[frambygːjar],n.,m.,"<div class=""oldnorse bodytext"">pl. <i>the men stationed in the bow of a warship</i> (opp. to ‘aptrbyggjar’).</div>",pl. the men stationed in the bow of a warship (opp. to ‘aptrbyggjar’).,the men stationed in the bow of a warship
8229,framði,\N,main,[framði],\N,\N,"<div class=""oldnorse bodytext"">from fremja.</div>",from fremja.,\N
8231,framdráttarsamr,\N,main,[framdraːtːarsamr],a. ,\N,"<div class=""oldnorse bodytext""><i>putting oneself forward</i>.</div>",putting oneself forward.,putting oneself forward
8250,framgenginn,\N,main,[framɣɛnɣinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>departed, deceased</i>.</div>","departed, deceased.","departed, deceased"
8253,framgirnd,\N,main,[framɣirnd],n.,f.,"<div class=""oldnorse bodytext""><i>forwardness</i>.</div>",forwardness.,forwardness
8256,framgöngumáðr,\N,main,[framɣœnɣumaːðr],n.,m.,"<div class=""oldnorse bodytext""><i>valiant man</i>.</div>",valiant man.,valiant man
8273,framkvæmdarmikill,\N,main,[framkvɛːmdarmikilː],a. ,\N,"<div class=""oldnorse bodytext""><i>enterprising</i>.</div>",enterprising.,enterprising
8287,framrás,\N,main,[framraːs],n.,f.,"<div class=""oldnorse bodytext"">course.</div>",course.,\N
8303,fraus,\N,main,[frɒus],\N,\N,"<div class=""oldnorse bodytext"">from frjósa.</div>",from frjósa.,\N
8304,frosinn,\N,main,[frɔsinː],\N,\N,"<div class=""oldnorse bodytext"">from frjósa.</div>",from frjósa.,\N
8305,frusu,\N,main,[frusu],\N,\N,"<div class=""oldnorse bodytext"">from frjósa.</div>",from frjósa.,\N
8306,frys,\N,main,[frys],\N,\N,"<div class=""oldnorse bodytext"">from frjósa.</div>",from frjósa.,\N
8307,frysi,\N,main,[frysi],\N,\N,"<div class=""oldnorse bodytext"">from frjósa.</div>",from frjósa.,\N
8310,frábæriligr,\N,main,[fraːbɛːriliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>surpassing</i>.</div>",surpassing.,surpassing
8339,freistan,\N,main,[frɛistan],n.,f.,"<div class=""oldnorse bodytext""><i>temptation</i>.</div>",temptation.,temptation
8358,fremdarlauss,\N,main,[frɛmdarlɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>inglorious</i>.</div>",inglorious.,inglorious
8367,frer,\N,main,[frɛr],n.,n.,"<div class=""oldnorse bodytext""><i>frost, frosty soil</i>; f. var hart úti, <i>it was hard frost</i>; esp. pl., bíða frøra, <i>to wait for frost</i>.</div>","frost, frosty soil; f. var hart úti, it was hard frost; esp. pl., bíða frøra, to wait for frost.","frost, frosty soil"
8391,friðarmark,\N,main,[friðarmark],n.,n.,"<div class=""oldnorse bodytext""><i>token of peace</i>.</div>",token of peace.,token of peace
8392,friðmark,\N,main,[friðmark],n.,n.,"<div class=""oldnorse bodytext""><i>token of peace</i>.</div>",token of peace.,token of peace
8393,sáttarmark,\N,main,[saːtːarmark],n.,n.,"<div class=""oldnorse bodytext""><i>token of peace</i>.</div>",token of peace.,token of peace
8402,friðdrjúgr,\N,main,[friðdrjuːɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>peaceful</i>.</div>",peaceful.,peaceful
8403,friðgjarn,\N,main,[friðɣjarn],a. ,\N,"<div class=""oldnorse bodytext""><i>peaceful</i>.</div>",peaceful.,peaceful
8404,friðsamr,\N,main,[friðsamr],a. ,\N,"<div class=""oldnorse bodytext""><i>peaceful</i>.</div>",peaceful.,peaceful
8406,friðgjafi,\N,main,[friðɣjavi],n.,m.,"<div class=""oldnorse bodytext""><i>peace-maker</i>.</div>",peace-maker.,peace-maker
8413,friðill,\N,main,[friðilː],n.,m.,"<div class=""oldnorse bodytext""><i>lover</i>.</div>",lover.,lover
8417,friðla,\N,main,[friðla],n.,f.,"<div class=""oldnorse bodytext""><i>a man’s mistress or concubine</i> (friðlur áttu þeir brœðr).</div>",a man’s mistress or concubine (friðlur áttu þeir brœðr).,a man’s mistress or concubine
8422,friðliga,\N,main,[friðliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>peacefully</i>.</div>",peacefully.,peacefully
8425,friðluborinn,\N,main,[friðlubɔrinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>bastard-born</i>.</div>",bastard-born.,bastard-born
8429,friðlumaðr,\N,main,[friðlumaðr],n.,m.,"<div class=""oldnorse bodytext""><i>adulterer</i>.</div>",adulterer.,adulterer
8438,friðsemd,\N,main,[friðsɛmd],n.,f.,"<div class=""oldnorse bodytext""><i>peacefulness</i>.</div>",peacefulness.,peacefulness
8448,friðvænligr,\N,main,[friðvɛːnliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>giving promise of peace</i>.</div>",giving promise of peace.,giving promise of peace
8467,frjádagsnótt,\N,main,[frjaːdaɣsnoːtː],n.,f.,"<div class=""oldnorse bodytext""><i>Friday night</i>.</div>",Friday night.,Friday night
8475,frjálslendingr,\N,main,[frjaːlslɛndinɣr],n.,m.,"<div class=""oldnorse bodytext""><i>franklin</i>.</div>",franklin.,franklin
8482,frjóa,\N,main,[frjoːa],\N,\N,"<div class=""oldnorse bodytext"">(að), v. <i>to fertilize</i>;</div>","(að), v. to fertilize;",to fertilize
8497,fróðgeðjaðr,\N,main,[froːðɣɛðjaðr],a. ,\N,"<div class=""oldnorse bodytext""><i>wise-minded, wise</i>.</div>","wise-minded, wise.","wise-minded, wise"
8505,frósamr,\N,main,[froːsamr],a. ,\N,"<div class=""oldnorse bodytext""><i>fertile</i>.</div>",fertile.,fertile
8512,frumgetnaðr,\N,main,[frumɣɛtnaðr],n.,m.,"<div class=""oldnorse bodytext"">= frumburðr.</div>",= frumburðr.,\N
8530,frýjuorð,\N,main,[fryːjuɔrð],n.,n.,"<div class=""oldnorse bodytext""><i>taunt</i> (leggja frýju-orð á e-n).</div>",taunt (leggja frýju-orð á e-n).,taunt
8532,frýnligr,\N,main,[fryːnliɣr],n.,f.,"<div class=""oldnorse bodytext"">a. <i>pleasant (frýnlooking), inviting</i> (only with negative, c úfrýnn).</div>","a. pleasant (frýnlooking), inviting (only with negative, c úfrýnn).","pleasant (frýnlooking), inviting"
8536,frægðarför,\N,main,[frɛːɣðarvœr],n.,f.,"<div class=""oldnorse bodytext""><i>glorious journey</i>.</div>",glorious journey.,glorious journey
8549,frændagipta,\N,main,[frɛːndaɣipta],n.,f.,"<div class=""oldnorse bodytext""><i>family luck</i>.</div>",family luck.,family luck
8563,frændlingr,\N,main,[frɛːndlinɣr],n.,m.,"<div class=""oldnorse bodytext"">= frændi.</div>",= frændi.,\N
8577,frændvíg,\N,main,[frɛːndviːɣ],n.,n.,"<div class=""oldnorse bodytext""><i>slaying of a kinsman</i>.</div>",slaying of a kinsman.,slaying of a kinsman
8587,frœðinám,\N,main,[frœːðinaːm],n.,n.,"<div class=""oldnorse bodytext""><i>acquisition of knowledge, learning, studying</i>.</div>","acquisition of knowledge, learning, studying.","acquisition of knowledge, learning, studying"
8589,frœkiliga,\N,main,[frœːkiliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>valiantly</i>.</div>",valiantly.,valiantly
8590,hraustliga,\N,main,[hrɒustliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>valiantly</i>.</div>",valiantly.,valiantly
8592,frœkinn,\N,main,[frœːkinː],a. ,\N,"<div class=""oldnorse bodytext""><i>valiant, brave</i>.</div>","valiant, brave.","valiant, brave"
8594,frœkleikr,\N,main,[frœːklɛikr],n.,m.,"<div class=""oldnorse bodytext""><i>valour, bravery, prowess</i>.</div>","valour, bravery, prowess.","valour, bravery, prowess"
8653,fullting,\N,main,[fulːtinɣ],n.,n.,"<div class=""oldnorse bodytext""><i>help, assistance</i>.</div>","help, assistance.","help, assistance"
8696,fúsliga,\N,main,[fuːsliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>willingly</i>.</div>",willingly.,willingly
8697,gjarna,\N,main,[gjarna],adv.,\N,"<div class=""oldnorse bodytext""><i>willingly</i>.</div>",willingly.,willingly
8698,gjarnliga,\N,main,[gjarnliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>willingly</i>.</div>",willingly.,willingly
8699,gjarnsamliga,\N,main,[gjarnsamliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>willingly</i>.</div>",willingly.,willingly
8700,góðfúsliga,\N,main,[goːðvuːsliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>willingly</i>.</div>",willingly.,willingly
8715,fylgjuengill,\N,main,[fylɣjuɛnɣilː],n.,m.,"<div class=""oldnorse bodytext""><i>guardian angel</i>.</div>",guardian angel.,guardian angel
8716,gæzluengill,\N,main,[gɛːtsluɛnɣilː],n.,m.,"<div class=""oldnorse bodytext""><i>guardian angel</i>.</div>",guardian angel.,guardian angel
8721,fylgsni,\N,main,[fylɣsni],n.,n.,"<div class=""oldnorse bodytext""><i>hiding-place</i>.</div>",hiding-place.,hiding-place
8726,fylkingararmr,\N,main,[fylkinɣararmr],n.,m.,"<div class=""oldnorse bodytext"">wing of an army.</div>",wing of an army.,\N
8734,fyllri,\N,main,[fylːri],\N,\N,"<div class=""oldnorse bodytext"">from fullr, <i>full</i>.</div>","from fullr, full.",full
8745,fyrirbúnaðr,\N,main,[fyrirbuːnaðr],n.,m.,"<div class=""oldnorse bodytext""><i>preparation</i>.</div>",preparation.,preparation
8769,fyrirleitinn,\N,main,[fyrirlɛitinː],adj.,\N,"<div class=""oldnorse bodytext"">a. circumspect.</div>",a. circumspect.,\N
