rt_ref_link_id,rt_ref_link_id_old,orig_lang_abbrev,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
5486,1933,TA,15461,nil,121,,6445,mäcr-im,*medʰ-i-ro-,Süden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5522,1906,TA,15600,nil,124,,6584,mok,? *mah₂k̑-on-,"alt (von Menschen, auch als Titel)",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5656,2136,TA,16029,nil,136,,7013,nokte,? *nokʷ-t-ou̯-,bei Nacht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5658,2136,TA,16031,nil,136,,7015,nakcu,*nokʷt-eu̯-i̯o-,"nachts, letzte Nacht",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5690,2163,TA,16194,nil,141,,7178,ñu,*néu̯-o/ah₂-,neu,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5702,2254,TA,16242,nil,142,,7226,pe,*pod-,Fuß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5702,2254,TA,16244,nil,142,,7228,posac,*pod-,"unterhalb, neben",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5702,2254,TA,16245,nil,142,,7229,posaṁ,*pod-,"unterhalb, neben",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5784,2264,TA,16489,nil,146,,7473,pśär,*pik̑-er-o-,"stechend, bitter",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5799,2279,TA,16519,nil,147,,7503,pukäl,? *pékʷ-l̥-,Jahr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5827,2369,TA,16654,nil,150,,7638,pācar,*ph₂tér-,Vater,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5827,2369,TA,16655,nil,150,,7639,pācär,*ph₂tér-,Vater,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5827,2369,TA,16656,nil,150,,7640,pācri,*ph₂tér-,Vater,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5829,2369,TA,16677,nil,150,,7661,ṣomapācär,*(somo)-ph₂tor-,von demselben Vater,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5891,2476,TA,16913,nil,155,,7897,arkant-,? *r̥gʷ-ont-,schwarz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
5916,2523,TA,16997,nil,157,,7981,ratäk,? *rot-iko-,Heer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6090,2578,TA,17501,nil,164,,8485,swāñceṃ,*suh₂n̥-to-n-,Strahl,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6095,2635,TA,17525,nil,166,,8509,ṣälyp,*selp-es-,"Öl, Salbe, Fett",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6252,2954,TA,17933,nil,182,,8917,praṣt,*-stah₂-,Zeit,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6256,2954,TA,17956,nil,182,,8940,opäśśi,*-sth₂-ú-,"kunstfertig, geschickt",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6285,2954,TA,18069,nil,182,,9053,ṣtām,*sth₂-(s)mn̥-,Baum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6309,2954,TA,18155,nil,182,,9139,ṣtār,? *sth₂-ró-,"fest, unbeweglich",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6353,2989,TA,18300,nil,184,,9284,yäslyi,? *(-)stl-o-,"Streit, Zwietracht",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6353,2989,TA,18302,nil,184,,9286,äsal,? *(-)stl-o-,Pfosten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6382,2579,TA,18379,nil,187,,9363,ṣotre,*su̯ēdʰh₁-ru-,"Zeichen, Marke, Tat",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6394,3047,TA,18412,nil,188,,9396,swār,? *su(a)h₂d-ro-,süß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6410,3085,TA,18484,nil,190,,9468,ṣpäṃ,*su̯ep-n-o-,Schlaf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6441,2679,TA,18664,nil,193,,9648,seyo,*suH-i̯u-,Sohn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
6622,209,TA,19127,nil,203,,10111,kayurṣ,*u̯ŕ̥s-en-,Stier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,,toch. A,conflict
12,,TA,19727,pok,,,505,е-,,geben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,24,toch. A,conflict
20,,TA,19867,pok,,,645,ekro,,krank,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,32,toch. A,conflict
28,,TA,19958,pok,,,736,ākāl,,"Wunsch, Sehnsucht",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,36,toch. A,conflict
40,,TA,20123,pok,,,901,āym,,"Geist, Leben",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,45,toch. A,conflict
47,,TA,20217,pok,,,995,āc̨āwe,,rauh,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,47,toch. A,conflict
60,,TA,20372,pok,,,1150,ākär ,,Träne,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,49,toch. A,conflict
60,,TA,20373,pok,,,1151,ākrunt ,,Träne,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,49,toch. A,conflict
64,,TA,20540,pok,,,1318,ālya-k^^ə^^,,ἄλλος τις,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,52,toch. A,conflict
64,,TA,20542,pok,,,1320,ā̆lak^^ə^^ ,,anderer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,52,toch. A,conflict
64,,TA,20543,pok,,,1321,ālam^^ə^^ ,,einander,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,52,toch. A,conflict
64,,TA,20617,pok,,,1395,ālym-,,"Leben, Geist",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,53,toch. A,conflict
80,,TA,20959,pok,,,1737,āmpi,,beide,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,68,toch. A,conflict
80,,TA,20960,pok,,,1738,āmpe,,beide,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,68,toch. A,conflict
80,,TA,20973,pok,,,1751,omäl,,heiß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,71,toch. A,conflict
92,,TA,21128,pok,,,1906,āñcām,,"Leben, Geist",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,77,toch. A,conflict
97,,TA,21190,pok,,,1968,ānt,,Fläche,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,79,toch. A,conflict
108,,TA,21307,pok,,,2085,aṃc̨är,,schwach,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,84,toch. A,conflict
112,,TA,21437,pok,,,2215,añcäl,,Bogen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,88,toch. A,conflict
112,,TA,21438,pok,,,2216,āṅkar-,,"Fangzähne, Bollwerk",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,88,toch. A,conflict
112,,TA,21439,pok,,,2217,oṅkaläm,,Elefant,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,88,toch. A,conflict
121,,TA,21535,pok,,,2313,antule,,"außerhalb, bis ... vor",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,93,toch. A,conflict
121,,TA,21536,pok,,,2314,antus,,also,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,93,toch. A,conflict
128,,TA,21651,pok,,,2429,oppäc̨c̨i,,geschickt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,95,toch. A,conflict
134,,TA,21894,pok,,,2672,ārwar,,bereit,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,103,toch. A,conflict
136,,TA,21897,pok,,,2675,аräm,,Gesicht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,103,toch. A,conflict
147,,TA,22239,pok,,,3017,ārkyant,,Silber,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,112,toch. A,conflict
147,,TA,22274,pok,,,3052,ārki,,weiß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,112,toch. A,conflict
147,,TA,22277,pok,,,3055,ārki-śoṣi,,weiße Welt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,112,toch. A,conflict
151,,TA,22387,pok,,,3165,āsar ,,trocken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,120,toch. A,conflict
163,,TA,22510,pok,,,3288,ātäl,,Mann,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,126,toch. A,conflict
169,,TA,22614,pok,,,3392,ok,,noch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,130,toch. A,conflict
169,,TA,22616,pok,,,3394,oki,,"wie, und",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,130,toch. A,conflict
169,,TA,22617,pok,,,3395,okāk,,bis zu,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,130,toch. A,conflict
187,,TA,22828,pok,,,3606,olar,,Genosse,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,133,toch. A,conflict
187,,TA,22831,pok,,,3609,w-aste ,,Schutz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,133,toch. A,conflict
190,,TA,22965,pok,,,3743,wär,,Wasser,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,135,toch. A,conflict
202,,TA,23261,pok,,,4039,oksiš,,wächst,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,138,toch. A,conflict
202,,TA,23262,pok,,,4040,okšu,,alt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,138,toch. A,conflict
202,,TA,23265,pok,,,4043,okar,,Pflanze,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,138,toch. A,conflict
211,,TA,23335,pok,,,4113,wäs,,Gold,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,140,toch. A,conflict
251,,TA,24215,pok,,,4993,paṃ,,klar,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,178,toch. A,conflict
251,,TA,24216,pok,,,4994,pañi,,Schönheit,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,178,toch. A,conflict
251,,TA,24218,pok,,,4996,pākär,,"offen, deutlich",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,178,toch. A,conflict
251,,TA,24221,pok,,,4999,pā-tsänk,,Fenster,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,178,toch. A,conflict
251,,TA,24225,pok,,,5003,pāt,,Erscheinung,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,178,toch. A,conflict
251,,TA,24303,pok,,,5081,pā-,,betteln,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,179,toch. A,conflict
251,,TA,24304,pok,,,5082,pā-c̨-,,betteln,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,179,toch. A,conflict
253,,TA,24375,pok,,,5153,pāk,,Teil,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,182,toch. A,conflict
254,,TA,24377,pok,,,5155,pāc̨iṃ,,Schatz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,182,toch. A,conflict
264,,TA,24546,pok,,,5324,prākär,,fest,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,191,toch. A,conflict
276,,TA,24710,pok,,,5488,pat-,,pflügen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,202,toch. A,conflict
276,,TA,24711,pok,,,5489,pāt-,,pflügen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,202,toch. A,conflict
277,,TA,24741,pok,,,5519,poto ,,Verehrung,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,203,toch. A,conflict
281,,TA,24809,pok,,,5587,pkänt ,,Hindernis,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,205,toch. A,conflict
283,,TA,24825,pok,,,5603,pkänt,,"entfernt, getrennt",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,206,toch. A,conflict
303,,TA,25081,pok,,,5859,päl(t)sk-,,nachdenken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,213,toch. A,conflict
315,,TA,25255,pok,,,6033,pält ,,Blatt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,216,toch. A,conflict
320,,TA,25367,pok,,,6145,pälk,,Blick,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,221,toch. A,conflict
320,,TA,25369,pok,,,6147,polkāṃts,,Gestirn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,221,toch. A,conflict
343,,TA,25822,pok,,,6600,kos-preṃ,,wieviel?,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,228,toch. A,conflict
343,,TA,25823,pok,,,6601,ku-pre,,wenn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,228,toch. A,conflict
343,,TA,25824,pok,,,6602,täpreṃ,,wenn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,228,toch. A,conflict
343,,TA,25825,pok,,,6603,tāpär(k),,jetzt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,228,toch. A,conflict
349,,TA,26110,pok,,,6888,parno,,leuchtend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,232,toch. A,conflict
353,,TA,26322,pok,,,7100,pärkānt,,das Aufstehen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,238,toch. A,conflict
354,,TA,26324,pok,,,7102,pärkär,,lang,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,238,toch. A,conflict
354,,TA,26327,pok,,,7105,prākär,,fest,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,238,toch. A,conflict
363,,TA,26589,pok,,,7363,päs,,"ausgießen, besprengen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,246,toch. A,conflict
384,,TA,26940,pok,,,7714,pot,,ehren?,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,249,toch. A,conflict
416,,TA,27551,pok,,,8325,pracar,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,287,toch. A,conflict
434,,TA,27735,pok,,,8509,pratsak,,Brust,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,293,toch. A,conflict
450,,TA,27990,pok,,,8764,pärwān-,,Augenbrauen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,306,toch. A,conflict
471,,TA,28209,pok,,,8983,tāp ,,aß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,313,toch. A,conflict
472,,TA,28237,pok,,,9011,tät-k,,"teilen, zerschneiden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,313,toch. A,conflict
497,,TA,28901,pok,,,9675,täk-,,"urteilen, entscheiden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,325,toch. A,conflict
497,,TA,28902,pok,,,9676,tāskmāṃ,,ähnlich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,325,toch. A,conflict
497,,TA,28968,pok,,,9742,śäk,,zehn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,327,toch. A,conflict
503,,TA,29025,pok,,,9799,śkänt,,zehnte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,327,toch. A,conflict
504,,TA,29055,pok,,,9829,känt,,ein Hundert,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,327,toch. A,conflict
510,,TA,29210,pok,,,9984,tālo,,unglücklich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,330,toch. A,conflict
513,,TA,29389,pok,,,10163,tam-,,"erzeugen, geboren werden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,333,toch. A,conflict
514,,TA,29393,pok,,,10167,śam-,,wachsen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,333,toch. A,conflict
514,,TA,29394,pok,,,10168,śäm-,,wachsen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,333,toch. A,conflict
514,,TA,29396,pok,,,10170,cmol ,,Geburt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,333,toch. A,conflict
521,,TA,29605,pok,,,10379,tsārt-,,"klagen, weinen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,341,toch. A,conflict
521,,TA,29606,pok,,,10380,śert-,,"klagen, weinen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,341,toch. A,conflict
571,,TA,31017,pok,,,11791,wu,,zwei,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,368,toch. A,conflict
571,,TA,31018,pok,,,11792,we,,zwei,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,368,toch. A,conflict
597,,TA,31615,pok,,,12389,tsopats,,groß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,377,toch. A,conflict
597,,TA,31616,pok,,,12390,tāppo,,Mut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,377,toch. A,conflict
597,,TA,31617,pok,,,12391,tpär,,hoch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,377,toch. A,conflict
598,,TA,31691,pok,,,12465,tsäk-,,"glänzen, glühen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,379,toch. A,conflict
610,,TA,31952,pok,,,12726,tseke ṣi peke ṣi,,figūra sive pictura,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,383,toch. A,conflict
612,,TA,32073,pok,,,12847,talke,,Opfer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,388,toch. A,conflict
640,,TA,32518,pok,,,13292,träṅk-,,sprechen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,399,toch. A,conflict
520,,TA,32651,pok,,,13425,tärnā-,,"lassen, entlassen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,406,toch. A,conflict
520,,TA,32652,pok,,,13426,tärk-,,"lassen, entlassen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,406,toch. A,conflict
520,,TA,32653,pok,,,13427,cärk,,"lassen, entlassen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,406,toch. A,conflict
520,,TA,32654,pok,,,13428,carka ,,"lassen, entlassen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,406,toch. A,conflict
520,,TA,32704,pok,,,13478,tsär,,rauh,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,407,toch. A,conflict
520,,TA,32705,pok,,,13479,tsraṣi,,stark,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,407,toch. A,conflict
660,,TA,32932,pok,,,13706,twe,,Staub,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,412,toch. A,conflict
666,,TA,33131,pok,,,13905,taur,,Staub (?),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,412,toch. A,conflict
679,,TA,33653,pok,,,14427,ckācar,,Tochter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,431,toch. A,conflict
714,,TA,34554,pok,,,15328,#NAME?,,von wegen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,448,toch. A,conflict
714,,TA,34638,pok,,,15412,ymäs ,,wir gehen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451,toch. A,conflict
717,,TA,34664,pok,,,15438,ytār ,,Weg,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,451,toch. A,conflict
729,,TA,35025,pok,,,15799,yuk,,Pferd,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,460,toch. A,conflict
773,,TA,35921,pok,,,16695,eṃts-,,"nehmen, fassen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,481,toch. A,conflict
778,,TA,36103,pok,,,16877,kus-ne,,welcher,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,485,toch. A,conflict
782,,TA,36135,pok,,,16909,ñem,,Name,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,486,toch. A,conflict
788,,TA,36286,pok,,,17060,#NAME?,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,491,toch. A,conflict
796,,TA,36531,pok,,,17305,ar- ,,"hervorbringen, verursachen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497,toch. A,conflict
796,,TA,36533,pok,,,17307,ars-,,"hervorbringen, verursachen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,497,toch. A,conflict
804,,TA,36901,pok,,,17675,ārṣal ,,giftiges Gewürm,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,507,toch. A,conflict
804,,TA,36904,pok,,,17678,yär-s-,,baden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,507,toch. A,conflict
804,,TA,36906,pok,,,17680,yär-,,baden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,507,toch. A,conflict
815,,TA,37011,pok,,,17785,orto,,empor,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,512,toch. A,conflict
815,,TA,37028,pok,,,17802,yärk,,Verehrung,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,514,toch. A,conflict
822,,TA,37129,pok,,,17903,ṣem,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516,toch. A,conflict
822,,TA,37130,pok,,,17904,ṣet ,,sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,516,toch. A,conflict
838,,TA,37304,pok,,,18078,ysār,,Blut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,520,toch. A,conflict
840,,TA,37354,pok,,,18128,atas,,von hier (?),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,523,toch. A,conflict
840,,TA,37355,pok,,,18129,aci,,von da,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,523,toch. A,conflict
840,,TA,37385,pok,,,18159,atär,,Held,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,526,toch. A,conflict
872,,TA,37811,pok,,,18585,kāwas ,,Verlangen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,544,toch. A,conflict
872,,TA,37812,pok,,,18586,kāwälte ,,schön,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,544,toch. A,conflict
901,,TA,38712,pok,,,19486,kam,,Zahn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,562,toch. A,conflict
920,,TA,39152,pok,,,19926,ā-knats,,unwissend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,477,toch. A,conflict
774,,TA,39359,pok,,,20133,kanweṃ,,die Knie,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,570,toch. A,conflict
774,,TA,39379,pok,,,20153,śanwe-m,,Kinnbacken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,571,toch. A,conflict
990,,TA,41251,pok,,,22025,śom,,"Bursche, Jüngling",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,619,toch. A,conflict
990,,TA,41255,pok,,,22029,tkaṃ,,Erde,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,619,toch. A,conflict
1000,,TA,41370,pok,,,22144,#NAME?,,Verstärkungspartikel ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,622,toch. A,conflict
1008,,TA,41618,pok,,,22392,śpāl-,,Kopf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,625,toch. A,conflict
1014,,TA,41699,pok,,,22473,kāck-,,sich erfreuen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,627,toch. A,conflict
1062,,TA,43032,pok,,,23806,tsar,,Hand,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,668,toch. A,conflict
1120,,TA,43997,pok,,,24771,kum-,,kommen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,700,toch. A,conflict
1122,,TA,44034,pok,,,24808,käm-,,kommen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,700,toch. A,conflict
1122,,TA,44036,pok,,,24810,kumnəṣ,,kommt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,700,toch. A,conflict
1122,,TA,44037,pok,,,24811,kumnəṣtər ,,kommt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,700,toch. A,conflict
1122,,TA,44038,pok,,,24812,kakmu,,gekommen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,700,toch. A,conflict
1145,,TA,44542,pok,,,25316,śäṁ,,Frau,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,716,toch. A,conflict
1152,,TA,44702,pok,,,25476,kra-marts,,schwer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,718,toch. A,conflict
1164,,TA,45053,pok,,,25827,ko,,Kuh,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,733,toch. A,conflict
1164,,TA,45054,pok,,,25828,kowi,,Kuh,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,733,toch. A,conflict
1164,,TA,45057,pok,,,25831,kayurṣ,,Stier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,733,toch. A,conflict
1210,,TA,45695,pok,,,26469,krāṁ,,Nase,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,757,toch. A,conflict
1211,,TA,45791,pok,,,26565,yäks-,,umarmen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,765,toch. A,conflict
1213,,TA,45822,pok,,,26596,ya-,,machen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,770,toch. A,conflict
1214,,TA,45881,pok,,,26655,yāṣṣuce,,Bettler,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,774,toch. A,conflict
1225,,TA,46016,pok,,,26790,yäs,,sieden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,781,toch. A,conflict
1226,,TA,46037,pok,,,26811,yat-,,"erreichen, erlangen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,782,toch. A,conflict
1226,,TA,46038,pok,,,26812,yatatär,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,782,toch. A,conflict
1251,,TA,46278,pok,,,27052,yutk-,,besorgt sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,787,toch. A,conflict
1258,,TA,46402,pok,,,27176,yas,,ihr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,797,toch. A,conflict
1262,,TA,46479,pok,,,27253,krant,,gut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,799,toch. A,conflict
1282,,TA,46751,pok,,,27525,śiśäk,,Löwe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,816,toch. A,conflict
1293,,TA,46851,pok,,,27625,kākmart,,Herrschaft,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,823,toch. A,conflict
1308,,TA,47029,pok,,,27803,kan,,"Melodie, Rhythmus",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,834,toch. A,conflict
1343,,TA,47529,pok,,,28303,kot-,,spalten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,855,toch. A,conflict
1344,,TA,47550,pok,,,28324,ko-,,töten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,855,toch. A,conflict
