index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num
11,54,solvere,verb,solvo,solver,conj,4,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sol', 've', 're']",[sɔɫwɛrɛ],10,\N,91
12,54,furto,noun,furtum,furt,obl,11,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fur', 'to']",[fʊrt̪ɔ],10,\N,91
13,54,?,punctuation,?,?,punct,1,\N,\N,['?'],\N,10,\N,91
0,55,Me,pronoun,ego,M,obj,4,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['me'],[mɛ],10,\N,92
1,55,duce,noun,dux,duc,obl,4,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['du', 'ce']",[d̪ʊkɛ],10,\N,92
2,55,Dardanius,noun,Dardanius,Dardan,nsubj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['dar', 'da', 'ni', 'us']",[d̪ard̪an̪ɪ̣jʊs],10,\N,92
3,55,Spartam,noun,sparta,Spart,obj,4,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['spar', 'tam']",[spart̪ãː],10,\N,92
4,55,expugnavit,verb,exspugno,expugnavi,root,-1,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'pug', 'na', 'vit']",[ɛkspʊŋn̪awɪt̪],10,\N,92
5,55,adulter,noun,adulter,adulte,nsubj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'dul', 'ter']",[ad̪ʊɫt̪ɛr],10,\N,92
6,55,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,10,\N,92
7,55,aut,coordinating_conjunction,aut,aut,cc,10,\N,{F: [pos]},['aut'],[awt̪],10,\N,93
8,55,ego,pronoun,ego,ego,nsubj,10,"{Case: [nominative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['e', 'go']",[ɛgɔ],10,\N,93
9,55,tela,noun,tela,tel,obj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['te', 'la']",[t̪ɛla],10,\N,93
10,55,dedi,verb,do,ded,conj,4,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'di']",[d̪ɛd̪ɪ],10,\N,93
11,55,fovive,adposition,fovive,foviv,case,12,\N,"{F: [pos], N: [neg], V: [neg]}","['fo', 'vi', 've']",[fɔwɪwɛ],10,\N,93
12,55,cupidine,noun,cupido,cupidin,obl,10,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cu', 'pi', 'di', 'ne']",[kʊpɪd̪ɪn̪ɛ],10,\N,93
13,55,bella,noun,bellum,bell,obj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['bel', 'la']",[bɛɫla],10,\N,93
14,55,?,punctuation,?,?,punct,4,\N,\N,['?'],\N,10,\N,93
0,56,Tum,coordinating_conjunction,tum,T,cc,1,\N,{F: [pos]},['tum'],[t̪ũː],10,\N,94
1,56,decuit,verb,decet,decui,root,-1,"{Aspect: [perfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'cu', 'it']",[d̪ɛkujt̪],10,\N,94
2,56,metuisse,verb,mitto,metuiss,csubj,1,"{Aspect: [perfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['me', 'tu', 'is', 'se']",[mɛt̪ujssɛ],10,\N,94
3,56,tuis,determiner,tuus,tu,det,2,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['tu', 'is']",[t̪ujs],10,\N,94
4,56,:,punctuation,:,:,punct,1,\N,\N,[':'],\N,10,\N,94
0,57,nunc,adverb,nunc,nunc,advmod:tmod,1,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk],10,\N,94
1,57,sera,adjective,sera,ser,root,-1,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['se', 'ra']",[sɛra],10,\N,94
2,57,querelis,noun,querelum,querel,obl,1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['que', 're', 'lis']",[kʷɛrɛlɪs],10,\N,94
3,57,haud,adposition,haud,haud,case,5,\N,"{F: [pos], N: [neg], V: [neg]}",['haud'],[hawd̪],10,\N,95
4,57,iustis,adjective,iustus,iust,amod,5,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ius', 'tis']",[jʊst̪ɪs],10,\N,95
5,57,adsurgis,noun,adsurga,adsurg,obl,1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ad', 'sur', 'gis']",[ad̪sʊrgɪs],10,\N,95
6,57,et,coordinating_conjunction,et,et,cc,7,\N,{F: [pos]},['et'],[ɛt̪],10,\N,95
7,57,inrita,adjective,inritus,inrit,amod,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['in', 'ri', 'ta']",[ɪn̪rɪt̪a],10,\N,95
8,57,iurgia,noun,iurgium,iurg,conj,5,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['iur', 'gi', 'a']",[jʊrgɪ̣ja],10,\N,95
9,57,iactas.,other,iactas,iactas.,nmod,8,{Abbreviation: [pos]},\N,"['iac', 'tas.']",[jakt̪as],10,\N,95
10,57,"""",other,),"""",conj,1,{Abbreviation: [pos]},\N,"['""']",\N,10,\N,95
0,58,Talibus,determiner,talis,Tal,obl:arg,1,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ta', 'li', 'bus']",[t̪alɪbʊs],10,\N,96
1,58,orabat,verb,oro,oraba,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['o', 'ra', 'bat']",[ɔrabat̪],10,\N,96
2,58,Iuno,noun,iunus,Iun,nsubj,1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'no']",[jʊn̪ɔ],10,\N,96
3,58,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,10,\N,96
4,58,cunctique,determiner,cunctusque,cunct,nsubj,5,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['cun', 'cti', 'que']",[kʊŋkt̪ɪkʷɛ],10,\N,96
5,58,fremebant,verb,fremo,fremeba,conj,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fre', 'me', 'bant']",[frɛmɛban̪t̪],10,\N,96
6,58,caelicolae,adjective,caelicolus,caelicol,nsubj,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['cae', 'li', 'co', 'lae']",[kajlɪkɔlaj],10,\N,97
7,58,adsensu,verb,adsendo,adsens,advcl,5,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_anom, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'sen', 'su']",[ad̪seːn̪sʊ],10,\N,97
8,58,vario,noun,vario,vari,obl,7,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['va', 'ri', 'o']",[warɪ̣jɔ],10,\N,97
9,58,",",punctuation,",",",",punct,15,\N,\N,"[',']",\N,10,\N,97
10,58,ceu,subordinating_conjunction,ceu,ce,mark,15,\N,{F: [pos]},['ceu'],[kew],10,\N,97
11,58,flamina,noun,flamen,flamin,nsubj,15,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fla', 'mi', 'na']",[flamɪn̪a],10,\N,97
12,58,prima,adjective,primus,prim,amod,11,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [ordinal], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'ma']",[prɪma],10,\N,97
13,58,cum,adposition,cum,cum,case,14,\N,"{F: [pos], N: [neg], V: [neg]}",['cum'],[kũː],10,\N,98
14,58,deprensa,verb,deprendo,deprens,obl,15,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['de', 'pren', 'sa']",[d̪ɛpreːn̪sa],10,\N,98
15,58,fremunt,verb,fremo,fremu,advcl,5,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fre', 'munt']",[frɛmʊn̪t̪],10,\N,98
16,58,silvis,noun,silvum,silv,obl,15,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sil', 'vis']",[sɪɫwɪs],10,\N,98
17,58,et,coordinating_conjunction,et,et,cc,19,\N,{F: [pos]},['et'],[ɛt̪],10,\N,98
18,58,caeca,adjective,caecus,caec,nsubj,19,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['cae', 'ca']",[kajka],10,\N,98
19,58,volutant,verb,voluto,voluta,conj,15,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vo', 'lu', 'tant']",[wɔlʊt̪an̪t̪],10,\N,98
20,58,murmura,noun,murmus,murmur,obj,19,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mur', 'mu', 'ra']",[mʊrmʊra],10,\N,99
21,58,",",punctuation,",",",",punct,24,\N,\N,"[',']",\N,10,\N,99
22,58,venturos,adjective,ventur,ventur,obj,24,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ven', 'tu', 'ros']",[wɛn̪t̪ʊrɔs],10,\N,99
23,58,nautis,noun,nautis,naut,obl,24,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['nau', 'tis']",[n̪awt̪ɪs],10,\N,99
24,58,prodentia,verb,prodeo,prodent,advcl,15,"{Aspect: [imperfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'den', 'ti', 'a']",[prɔd̪ɛn̪t̪ɪ̣ja],10,\N,99
25,58,ventos,noun,ventus,vent,obj,24,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'tos']",[wɛn̪t̪ɔs],10,\N,99
26,58,.,punctuation,.,.,punct,1,\N,\N,['.'],\N,10,\N,99
0,59,Tum,coordinating_conjunction,tum,T,cc,9,\N,{F: [pos]},['tum'],[t̪ũː],10,\N,100
1,59,pater,noun,pater,pate,nsubj,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ter']",[pat̪ɛr],10,\N,100
2,59,omnipotens,adjective,omnipotens,omnipote,amod,1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['om', 'ni', 'po', 'tens']",[ɔmn̪ɪpɔt̪eːn̪s],10,\N,100
3,59,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N,10,\N,100
4,59,rerum,noun,res,rer,conj,1,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_e], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['re', 'rum']",[rɛrũː],10,\N,100
5,59,cui,pronoun,qui,cu,obl:arg,9,"{Case: [dative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['cui'],[kuj],10,\N,100
6,59,prima,adjective,primus,prim,amod,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'ma']",[prɪma],10,\N,100
7,59,potestas,noun,potestas,potest,nsubj,9,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['po', 'tes', 'tas']",[pɔt̪ɛst̪as],10,\N,100
8,59,",",punctuation,",",",",punct,1,\N,\N,"[',']",\N,10,\N,100
9,59,infit,verb,infero,infi,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'fit']",[iːn̪fɪt̪],10,\N,101
10,59,;,punctuation,;,;,punct,9,\N,\N,[';'],\N,10,\N,101
0,60,eo,pronoun,is,e,nsubj,1,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], Person: [third], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['e', 'o']",[ɛ̣jɔ],10,\N,101
1,60,dicente,verb,dico,dicent,advcl:abs,5,"{Aspect: [imperfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['di', 'cen', 'te']",[d̪ɪkɛn̪t̪ɛ],10,\N,101
2,60,deum,noun,deus,de,obj,1,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['deum'],[d̪ewm],10,\N,101
3,60,domus,noun,domus,dom,nmod,2,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['do', 'mus']",[d̪ɔmʊs],10,\N,101
4,60,alta,adjective,altus,alt,nsubj,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['al', 'ta']",[aɫt̪a],10,\N,101
5,60,silescit,verb,silesco,silesci,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['si', 'les', 'cit']",[sɪlɛskɪt̪],10,\N,101
6,60,et,coordinating_conjunction,et,et,cc,7,\N,{F: [pos]},['et'],[ɛt̪],10,\N,102
7,60,tremefacta,verb,tremifo,tremefact,conj,5,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['tre', 'me', 'fac', 'ta']",[t̪rɛmɛfakt̪a],10,\N,102
8,60,solo,determiner,solus,sol,det,9,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['so', 'lo']",[sɔlɔ],10,\N,102
9,60,tellus,noun,tellus,tell,obl,7,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tel', 'lus']",[t̪ɛɫlʊs],10,\N,102
10,60,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,10,\N,102
11,60,silet,verb,silo,sile,conj,5,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['si', 'let']",[sɪlɛt̪],10,\N,102
12,60,arduus,adjective,arduus,ardu,amod,13,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ar', 'du', 'us']",[ard̪ʊjʊs],10,\N,102
13,60,aether,noun,aether,aethe,nsubj,11,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['aet', 'her']",[ajt̪ʰɛr],10,\N,102
14,60,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N,10,\N,102
15,60,tum,coordinating_conjunction,tum,tum,cc,16,\N,{F: [pos]},['tum'],[t̪ũː],10,\N,103
16,60,Zephyri,noun,zepher,Zephyr,conj,13,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['zep', 'hy', 'ri']",[zɛpʰyrɪ],10,\N,103
17,60,posuere,adverb,posuere,posuer,advmod,16,\N,"{F: [neg], N: [pos], V: [pos]}","['po', 'su', 'e', 're']",[pɔsʊjɛrɛ],10,\N,103
18,60,",",punctuation,",",",",punct,19,\N,\N,"[',']",\N,10,\N,103
19,60,premit,verb,premo,premi,conj,5,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pre', 'mit']",[prɛmɪt̪],10,\N,103
20,60,placida,adjective,placidus,placid,obj,19,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pla', 'ci', 'da']",[plakɪd̪a],10,\N,103
21,60,aequora,noun,aequus,aequor,obj,19,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quo', 'ra']",[ajkʷɔra],10,\N,103
22,60,pontus,noun,pontus,pont,nmod,21,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pon', 'tus']",[pɔn̪t̪ʊs],10,\N,103
23,60,:,punctuation,:,:,punct,5,\N,\N,[':'],\N,10,\N,103
0,61,"""Accipite",verb,"""accipio","""Accipit",csubj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['""ac', 'ci', 'pi', 'te']",[akkɪpɪt̪ɛ],10,\N,104
1,61,ergo,adverb,ergo,ergo,discourse,6,{AdverbialType: [location]},"{F: [neg], N: [pos], V: [pos]}","['er', 'go']",[ɛrgɔ],10,\N,104
2,61,animis,noun,animus,anim,obl,0,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mis']",[an̪ɪmɪs],10,\N,104
3,61,atque,coordinating_conjunction,atque,atque,cc,4,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],10,\N,104
4,61,haec,determiner,hic,haec,conj,2,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['haec'],[hajk],10,\N,104
5,61,mea,determiner,meus,me,det,4,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['me', 'a']",[mɛ̣ja],10,\N,104
6,61,figite,verb,figo,figit,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fi', 'gi', 'te']",[fɪgɪt̪ɛ],10,\N,104
7,61,dicta,verb,dico,dict,ccomp,6,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dic', 'ta']",[d̪ɪkt̪a],10,\N,104
8,61,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,10,\N,104
0,62,Quandoquidem,adjective,quandusquidem,Quandoquid,amod,1,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['quan', 'do', 'qui', 'dem']",[kʷan̪d̪ɔkʷɪd̪ẽː],10,\N,105
1,62,Ausonios,noun,ausonius,Ausoni,nsubj:pass,2,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['au', 'so', 'ni', 'os']",[awsɔn̪ɪ̣jɔs],10,\N,105
2,62,coniungi,verb,coniungo,coniung,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['co', 'ni', 'un', 'gi']",[kɔn̪ɪ̣jʊŋgɪ],10,\N,105
3,62,foedere,noun,foeder,foeder,obl,2,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['foe', 'de', 're']",[fojd̪ɛrɛ],10,\N,105
4,62,Teucris,noun,teucrus,Teucr,nmod,3,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['teu', 'cris']",[t̪ewkrɪs],10,\N,105
5,62,haud,auxiliary,hum,haud,aux:pass,6,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['haud'],[hawd̪],10,\N,106
6,62,licitum,verb,licet,licit,xcomp,2,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['li', 'ci', 'tum']",[lɪkɪt̪ũː],10,\N,106
7,62,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,10,\N,106
8,62,nec,coordinating_conjunction,nec,nec,cc,10,\N,{F: [pos]},['nec'],[n̪ɛk],10,\N,106
9,62,vestra,determiner,vester,vestr,nsubj,10,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['ves', 'tra']",[wɛst̪ra],10,\N,106
10,62,capit,verb,capio,capi,conj,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ca', 'pit']",[kapɪt̪],10,\N,106
11,62,discordia,noun,discordia,discord,nsubj,10,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['dis', 'cor', 'di', 'a']",[d̪ɪskɔrd̪ɪ̣ja],10,\N,106
12,62,finem,noun,finis,fin,obj,10,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'nem']",[fɪn̪ẽː],10,\N,106
