index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num
47,17,exstitisse,verb,exsisto,exstitiss,advcl,42,"{Aspect: [perfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'sti', 'tis', 'se']",[ɛksst̪ɪt̪ɪssɛ],\N,\N,55-9
48,17,aliquid,pronoun,aliquis,aliquid,obj,47,"{Case: [accusative], <class 'NoneType'>: [None], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['a', 'li', 'quid']",[alɪkʷɪd̪],\N,\N,55-9
49,17,quod,pronoun,qui,quod,nsubj,55,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quod'],[kʷɔd̪],\N,\N,60-4
50,17,eius,pronoun,is,e,nmod,51,"{Case: [genitive], Gender: [masculine], InflClass: [lat_pron], Number: [singular], Person: [third], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['eius'],[ejʊs],\N,\N,60-4
51,17,uoluntatem,noun,uoluntas,uoluntat,obj,52,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['u', 'o', 'lun', 'ta', 'tem']",[wɔlʊn̪t̪at̪ẽː],\N,\N,60-4
52,17,exsistentia,verb,exssisto,exsistent,advcl,55,"{Aspect: [imperfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'sis', 'ten', 'ti', 'a']",[ɛkssɪst̪ɛn̪t̪ɪ̣ja],\N,\N,60-4
53,17,propriae,adjective,proprius,propri,amod,54,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pro', 'pri', 'ae']",[prɔprɪ̣jaj],\N,\N,60-4
54,17,naturae,noun,natura,natur,nmod,51,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'rae']",[n̪at̪ʊraj],\N,\N,60-4
55,17,iuuaret,verb,iuuo,iuuare,acl:relcl,48,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['iu', 'u', 'a', 'ret']",[jʊwarɛt̪],\N,\N,60-4
56,17,atque,coordinating_conjunction,atque,atque,cc,57,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,60-4
57,17,esset,auxiliary,sum,esse,conj,55,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['es', 'set']",[ɛssɛt̪],\N,\N,60-4
58,17,quod,subordinating_conjunction,quod,quod,mark,62,\N,{F: [pos]},['quod'],[kʷɔd̪],\N,\N,60-4
59,17,neque,coordinating_conjunction,neque,neque,cc,62,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],\N,\N,60-4
60,17,ab,adposition,ab,ab,case,61,\N,"{F: [pos], N: [neg], V: [neg]}",['ab'],[ab],\N,\N,60-4
61,17,ipso,determiner,ipse,ips,obl:agent,62,"{Case: [ablative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'so']",[ɪpsɔ],\N,\N,60-4
62,17,factum,verb,facio,fact,conj,55,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_i2, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fac', 'tum']",[fakt̪ũː],\N,\N,60-4
63,17,esset,auxiliary,sum,esse,aux:pass,62,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['es', 'set']",[ɛssɛt̪],\N,\N,60-4
64,17,et,coordinating_conjunction,et,et,cc,66,\N,{F: [pos]},['et'],[ɛt̪],\N,\N,60-4
65,17,tamen,adverb,tamen,tamen,conj,62,{Form: [pos]},"{F: [neg], N: [pos], V: [pos]}","['ta', 'men']",[t̪amɛn̪],\N,\N,60-4
66,17,esset,auxiliary,sum,esse,conj,62,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['es', 'set']",[ɛssɛt̪],\N,\N,60-4
67,17,;,punctuation,;,;,punct,18,\N,\N,[';'],\N,\N,\N,60-4
0,18,sed,coordinating_conjunction,sed,sed,cc,2,\N,{F: [pos]},['sed'],[sɛd̪],\N,\N,60-4
1,18,uerbo,noun,uerbum,uerb,obl,2,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['u', 'er', 'bo']",[wɛrbɔ],\N,\N,60-4
2,18,produxit,verb,produco,produxi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'du', 'xit']",[prɔd̪ʊksɪt̪],\N,\N,60-4
3,18,caelos,noun,caelum,cael,obj,2,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'los']",[kajlɔs],\N,\N,60-4
4,18,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,\N,\N,60-4
5,18,terram,noun,terra,terr,obj,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'ram']",[t̪ɛrrãː],\N,\N,60-4
6,18,creauit,verb,creo,creaui,conj,2,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'au', 'it']",[krɛ̣jawɪt̪],\N,\N,60-4
7,18,",",punctuation,",",",",punct,15,\N,\N,"[',']",\N,\N,\N,60-4
8,18,ita,adverb,ita,ita,mark,15,\N,"{F: [neg], N: [pos], V: [pos]}","['i', 'ta']",[ɪt̪a],\N,\N,60-4
9,18,ut,subordinating_conjunction,ut,ut,fixed,8,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],\N,\N,60-4
10,18,caelesti,adjective,caelestis,caelest,amod,11,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['cae', 'les', 'ti']",[kajlɛst̪ɪ],\N,\N,60-4
11,18,habitatione,noun,habitatio,habitation,obl,15,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ha', 'bi', 'ta', 'ti', 'o', 'ne']",[habɪt̪at̪ɪ̣jɔn̪ɛ],\N,\N,60-4
12,18,dignas,adjective,dignus,dign,amod,14,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['dig', 'nas']",[d̪ɪŋn̪as],\N,\N,60-4
13,18,caelo,noun,caelum,cael,obl,15,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'lo']",[kajlɔ],\N,\N,60-4
14,18,naturas,noun,natura,natur,obj,15,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'ras']",[n̪at̪ʊras],\N,\N,60-4
15,18,efficeret,verb,efficio,efficere,advcl,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'fi', 'ce', 'ret']",[ɛffɪkɛrɛt̪],\N,\N,60-4
16,18,ac,coordinating_conjunction,atque,ac,cc,19,\N,{F: [pos]},['ac'],[ak],\N,\N,60-4
17,18,terrae,noun,terra,terr,obl:arg,19,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'rae']",[t̪ɛrraj],\N,\N,60-4
18,18,terrena,adjective,terrenus,terren,obj,19,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ter', 're', 'na']",[t̪ɛrrɛn̪a],\N,\N,60-4
19,18,componeret,verb,compono,componere,conj,15,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['com', 'po', 'ne', 'ret']",[kɔmpɔn̪ɛrɛt̪],\N,\N,60-4
20,18,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,\N,\N,60-4
0,19,De,adposition,de,D,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['de'],[d̪ɛ],\N,\N,60-4
1,19,caelestibus,adjective,caelestis,caelest,amod,3,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['cae', 'les', 'ti', 'bus']",[kajlɛst̪ɪbʊs],\N,\N,65-9
2,19,autem,particle,autem,autem,discourse,34,\N,{F: [pos]},"['au', 'tem']",[awt̪ẽː],\N,\N,65-9
3,19,naturis,noun,natura,natur,nmod,18,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'ris']",[n̪at̪ʊrɪs],\N,\N,65-9
4,19,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,\N,\N,65-9
5,19,quae,pronoun,qui,quae,nsubj:pass,7,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],\N,\N,65-9
6,19,uniuersaliter,adverb,uniuersaliter,uniuersalite,advmod,7,\N,"{F: [neg], N: [pos], V: [pos]}","['u', 'ni', 'u', 'er', 'sa', 'li', 'ter']",[ʊn̪ɪwɛrsalɪt̪ɛr],\N,\N,65-9
7,19,uocatur,verb,uoco,uoca,acl:relcl,3,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['u', 'o', 'ca', 'tur']",[wɔkat̪ʊr],\N,\N,65-9
8,19,angelica,adjective,angelicus,angelic,xcomp,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['an', 'ge', 'li', 'ca']",[aŋgɛlɪka],\N,\N,65-9
9,19,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N,\N,\N,65-9
10,19,quamuis,subordinating_conjunction,quamuis,quamu,mark,14,{<class 'NoneType'>: [None]},{F: [pos]},"['qua', 'mu', 'is']",[kʷamujs],\N,\N,65-9
11,19,illic,adverb,illic,illic,advmod,14,\N,"{F: [neg], N: [pos], V: [pos]}","['il', 'lic']",[ɪɫlɪk],\N,\N,65-9
12,19,distinctis,verb,distinguo,distinct,acl,13,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dis', 'tin', 'ctis']",[d̪ɪst̪ɪŋkt̪ɪs],\N,\N,65-9
13,19,ordinibus,noun,ordo,ordin,obl,14,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['or', 'di', 'ni', 'bus']",[ɔrd̪ɪn̪ɪbʊs],\N,\N,65-9
14,19,pulchra,adjective,pulcher,pulchr,advcl,7,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pul', 'ch', 'ra']",[pʊɫkʰra],\N,\N,65-9
15,19,sint,auxiliary,sum,si,cop,14,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['sint'],[sɪn̪t̪],\N,\N,65-9
16,19,omnia,determiner,omnis,omn,nsubj,14,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['om', 'ni', 'a']",[ɔmn̪ɪ̣ja],\N,\N,65-9
17,19,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,\N,\N,65-9
18,19,pars,noun,pars,par,nsubj,22,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['pars'],[pars],\N,\N,65-9
19,19,tamen,adverb,tamen,tamen,advmod,22,{Form: [pos]},"{F: [neg], N: [pos], V: [pos]}","['ta', 'men']",[t̪amɛn̪],\N,\N,65-9
20,19,quaedam,determiner,quidam,quaed,det,18,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['quae', 'dam']",[kʷajd̪ãː],\N,\N,65-9
21,19,plus,adverb,plus,pl,advmod,22,{Degree: [comparative]},"{F: [neg], N: [pos], V: [pos]}",['plus'],[plʊs],\N,\N,65-9
22,19,appetens,verb,appeto,appete,root,-1,"{Aspect: [imperfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ap', 'pe', 'tens']",[appɛt̪eːn̪s],\N,\N,65-9
23,19,quam,subordinating_conjunction,quam,quam,mark,30,{PronominalType: [relative]},{F: [pos]},['quam'],[kʷãː],\N,\N,65-9
24,19,ei,pronoun,is,e,obl:arg,30,"{Case: [dative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], Person: [third], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['ei'],[ej],\N,\N,65-9
25,19,natura,noun,natura,natur,nsubj,30,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'ra']",[n̪at̪ʊra],\N,\N,65-9
26,19,atque,coordinating_conjunction,atque,atque,cc,28,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,65-9
27,19,ipsius,determiner,ipse,ips,nmod,28,"{Case: [genitive], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'si', 'us']",[ɪpsɪ̣jʊs],\N,\N,65-9
28,19,auctor,noun,auctor,aucto,conj,25,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['auc', 'tor']",[awkt̪ɔr],\N,\N,65-9
29,19,naturae,noun,natura,natur,nmod,28,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'rae']",[n̪at̪ʊraj],\N,\N,65-9
30,19,tribuerat,verb,tribuo,tribuera,conj,22,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tri', 'bu', 'e', 'rat']",[t̪rɪbʊjɛrat̪],\N,\N,65-9
31,19,de,adposition,de,de,case,33,\N,"{F: [pos], N: [neg], V: [neg]}",['de'],[d̪ɛ],\N,\N,65-9
32,19,caelesti,adjective,caelestis,caelest,amod,33,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['cae', 'les', 'ti']",[kajlɛst̪ɪ],\N,\N,65-9
33,19,sede,noun,sedeo,sed,obl,34,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['se', 'de']",[sɛd̪ɛ],\N,\N,65-9
34,19,proiecta,verb,proiicio,proiect,advcl,30,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'iec', 'ta']",[prɔjjɛkt̪a],\N,\N,65-9
35,19,est,auxiliary,sum,est,aux:pass,34,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,65-9
36,19,;,punctuation,;,;,punct,34,\N,\N,[';'],\N,\N,\N,65-9
0,20,et,coordinating_conjunction,et,et,cc,30,\N,{F: [pos]},['et'],[ɛt̪],\N,\N,65-9
1,20,quoniam,subordinating_conjunction,quoniam,quoniam,mark,16,{<class 'NoneType'>: [None]},{F: [pos]},"['quo', 'ni', 'am']",[kʷɔn̪ɪ̣jãː],\N,\N,65-9
2,20,angelorum,noun,angelus,angelor,nmod,3,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['an', 'ge', 'lo', 'rum']",[aŋgɛlɔrũː],\N,\N,65-9
3,20,numerum,noun,numerus,numer,obj,16,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'me', 'rum']",[n̪ʊmɛrũː],\N,\N,70-4
4,20,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,\N,\N,70-4
5,20,id,pronoun,is,id,nsubj,16,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], Person: [third], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['id'],[ɪd̪],\N,\N,70-4
6,20,est,auxiliary,sum,est,cop,7,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,70-4
7,20,supernae,noun,superna,supern,nmod,3,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['su', 'per', 'nae']",[sʊpɛrn̪aj],\N,\N,70-4
8,20,illius,determiner,ille,ill,det,9,"{Case: [genitive], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'li', 'us']",[ɪɫlɪ̣jʊs],\N,\N,70-4
9,20,ciuitatis,noun,ciuitas,ciuitat,nmod,7,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ci', 'u', 'i', 'ta', 'tis']",[kɪwɪt̪at̪ɪs],\N,\N,70-4
10,20,cuius,pronoun,qui,cu,nmod,11,"{Case: [genitive], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}","['cui', 'us']",[kʊjjʊs],\N,\N,70-4
11,20,ciues,noun,ciuis,ciu,nsubj,12,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ci', 'u', 'es']",[kɪwɛs],\N,\N,70-4
12,20,angeli,noun,angelus,angel,acl:relcl,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['an', 'ge', 'li']",[aŋgɛlɪ],\N,\N,70-4
13,20,sunt,auxiliary,sum,su,cop,12,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['sunt'],[sʊn̪t̪],\N,\N,70-4
14,20,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,\N,\N,70-4
15,20,imminutum,verb,imminuo,imminut,ccomp,16,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['im', 'mi', 'nu', 'tum']",[ɪmmɪn̪ʊt̪ũː],\N,\N,70-4
16,20,noluit,verb,nolo,nolui,advcl,30,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['no', 'lu', 'it']",[n̪ɔlujt̪],\N,\N,70-4
17,20,conditor,noun,conditor,condito,nsubj,16,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['con', 'di', 'tor']",[kɔn̪d̪ɪt̪ɔr],\N,\N,70-4
18,20,permanere,verb,permaneo,permaner,xcomp,16,"{Aspect: [imperfective], InflClass: [lat_e], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['per', 'ma', 'ne', 're']",[pɛrman̪ɛrɛ],\N,\N,70-4
19,20,",",punctuation,",",",",punct,20,\N,\N,"[',']",\N,\N,\N,70-4
20,20,formauit,verb,formo,formaui,conj,16,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['for', 'mau', 'it']",[fɔrmawɪt̪],\N,\N,70-4
21,20,ex,adposition,ex,ex,case,22,\N,"{F: [pos], N: [neg], V: [neg]}",['ex'],[ɛks],\N,\N,70-4
22,20,terra,noun,terra,terr,obl,20,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'ra']",[t̪ɛrra],\N,\N,70-4
23,20,hominem,noun,homo,homin,obj,27,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ho', 'mi', 'nem']",[hɔmɪn̪ẽː],\N,\N,70-4
24,20,atque,coordinating_conjunction,atque,atque,cc,25,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,70-4
25,20,spiritu,noun,spiritus,spirit,obl,27,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['spi', 'ri', 'tu']",[spɪrɪt̪ʊ],\N,\N,70-4
26,20,uitae,noun,uita,uit,nmod,25,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['u', 'i', 'tae']",[wɪt̪aj],\N,\N,70-4
27,20,animauit,verb,animo,animaui,conj,16,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'ni', 'mau', 'it']",[an̪ɪmawɪt̪],\N,\N,70-4
28,20,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,\N,\N,70-4
29,20,ratione,noun,ratio,ration,obl,30,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'ti', 'o', 'ne']",[rat̪ɪ̣jɔn̪ɛ],\N,\N,70-4
30,20,composuit,verb,compono,composui,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['com', 'po', 'su', 'it']",[kɔmpɔsujt̪],\N,\N,70-4
31,20,",",punctuation,",",",",punct,34,\N,\N,"[',']",\N,\N,\N,70-4
32,20,arbitrii,noun,arbitrium,arbitri,nmod,33,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'bi', 'tri', 'i']",[arbɪt̪rɪ̣jɪ],\N,\N,70-4
33,20,libertate,noun,libertas,libertat,obl,34,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'ber', 'ta', 'te']",[lɪbɛrt̪at̪ɛ],\N,\N,70-4
34,20,decorauit,verb,decoro,decoraui,conj,40,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'co', 'rau', 'it']",[d̪ɛkɔrawɪt̪],\N,\N,70-4
35,20,eumque,determiner,idem,e,det,37,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['eum', 'que']",[ewmkʷɛ],\N,\N,70-4
36,20,praefixa,verb,praefico,praefix,acl,37,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['prae', 'fi', 'xa']",[prajfɪksa],\N,\N,70-4
37,20,lege,noun,lex,leg,obl,40,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['le', 'ge']",[lɛgɛ],\N,\N,70-4
