lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
34439,igil,hedgehog,20363,igil,"A hedgehog, porcupine, an urchin","A hedgehog, porcupine, an urchin :-- Se mára igil istrix [ = ὕστριξ],Ælfc. Gl. 24; Som. 60, 29; Wrt.Voc.24, 30. Íl yricius vel equinacius, Wrt. Voc. 78, 21. Se læssa íl iricius; se mára íl istrix, ii. 49, 52, 53. Hé wæs ðara [strǽla] swá full swá igl bip byrsta he [St. Sebastian] was as full of arrows as a hedgehog is of bristles, Shrn. 55. 9. Se iil ǽrðæm hé gefangen weorðe mon mæg gesión ǽgðer ge his fét ge his heáfod ac sóna swá hiene mon geféhþ swá gewint hé tó ánum cliewene and tíhþ his fét swá hé inmest mæg and gehýt his heáfod ericius cum apprehenditur, ejus et caput cernitur, et pedes videntur ; sed mox ut apprehensus fuerit, semetipsum in sphæram colligit, pedes introrsus subtrahit, caput abscondit, Past. 35, 3 ; Swt. 241, 9-12. Íl, Swt. 243. 6. Ðonne biþ ðæs íles heáfud gesewen caput enim ericii cernitur, 241, 16. Hé [Eádmund] all wæs biset mid heoræ scotungum swylce ýles burstæ swá swá Sebastianus wæs, Th. An. 122, 17. Íles byrsta, Homl. Skt. 5, 428. Stán is gener iglum [Blickl. Gl. ílum] petra est refugium erinaceis, Ps. Lamb. 103, 18. [A. R. ylespilles felles hedgehogs' skins : Trev. iles piles ericii : Icel. ígull a sea-urchin; ígul-köttr a hedgehog : O. H. Ger. igil erinacius : Ger. igel hedgehog, urchin.]"
34753,īw,yew,20776,ÍW,Yew,"Yew :-- Íw taxus, Ælfc. Gl. 46; Som. 64, 131; Wrt. Voc. 32, 65 : Wrt. Voc. 79. 74 : 285, 49. Se hearda íw, Exon. 114 a ; Th. 437, 18; Rä. 56, 9. On ðone ealde íw ðonan of ðon íwe to the old yew; thence from the yew, Cod. Dipl. Kmbl. iii. 218, 35. In proper names, vi. 306, col. 2 ; 307, col. 1. [Chauc. ew : Icel. ýr a yew, a bow : O. H. Ger. íwa taxus : Ger. eibe.] v. eow."
34821,āgen,"own, characteristic",1198,ágen,[originally the pp. of,"[originally the pp. of ágan to own, possess], I. OWN, proper, peculiar; proprius :-- Sécþ his ágen wuldor gloriam propriam quærit. Jn. Bos. 7, 18. Godes ágen bearn God's own child. Cd. 213; Th. 265, 20; Sat. 10: 109; Th. 144, 27; Gen. 2396: Bd. 3, 14; S. 539, 19. Hire ágenes húses of her own house, Bt. Met. Fox 13, 60; Met. 13, 30, Binnan heora ágenre hýde within their own skin, Bt. 14, 2; Fox 44, 23. On eówerne ágenne dóm. in your own decision, Andr. Kmbl. 677; An. 339. On his ágenum dagum in diebus ejus, Ps. Th. 71, 7. His ágnum willan on his own accord, Ors. 4, 11; Bos. 98, 6. Ágna gesceafta thy own creatures, Bt. Met. Fox 20, 28; Met. 20, 14: Bt. 14, 2; Fox 44, 36. Ðínes ágenes þonces of thine own choice, Bt. 8; Fox 26, 12. II. used substantively, The property owned, or one's own property; proprium :-- Agife man ðam ágen-frigean his ágen let his own be rendered to the proprietor, L. C. S. 24 ; Th. i. 390, 7; L. Eth. ii. 10; Wilk. 106, 38. [Chauc, owen: Laym, agen: Plat, egen: O. Sax. égan: O. Frs. ein, ain, eigen, egen: Ger. M. H. Ger. eigen: O. H. Ger. eikan, cigan: Goth, aigin, n. and áihts. f. GREEK: O. Nrs. eigin.] v. ágan."
34831,āgnian,"make one's own, possess",1253,ágnian,"To own, possess, to appropriate to himself, to prove","To own, possess, to appropriate to himself, to prove or claim as one's own ; possidere, vindicare sibi :-- Hú miht ðú, ðonne, ðé ágnian heora gód how canst thou, then, appropriate to thyself their good? Bt. 14, 1; Fox 42, 26. Ðone gleówstól [MS. gleáwstól] bróðor mín ágnade my brother possessed the seat of joy, Exon. 130a; Th. 499, 3; Rä. 88, 10. He ágnige hit let him prove it as his own [keep possession of it, Th.], L. C. S. 24; Th. i. 390, 10, 11: L. 0. 13; Th. i. 184, 5. Swá he hit ágnode [MS. B. áhnode], swá he hit týmde as he claimed it as his own, so he advocated it, L. Ed. 1; Th. i. 160, 8. Áhnodon, Ps. Spl. 43, 4. DER. ágan."
34960,eoh,horse,9463,eoh,nom. acc; gen.,"nom. acc; gen. eohes = eoes = eðs; m. A war-horse, charger; ĕquus bellātor :-- He gehleóp ðone eoh he mounted the charger. Byrht. Th. 137, 20; By. 189. Eorl sceal on eós bóge a chief shall [ride] on horse-back. Exon. 90a; Th. 337, ii; Gn. Ex. 63. [O. Sax. UNCERTAIN ehu-scalc servus ĕquārius, compos; a scalc servus et ehu ĕquus, quod et nomen cūjusdam lītĕra rūnĭca Saxŏnĭcæ est;' Heli. Schmel: O. Nrs. jó-r vel ió-r, -- 'sŏnus hūjus lītĭræ īdem fuit, atque hŏdie, in lingua vĕtĕre, sed ad fĭgūram et nōmen quod attĭnet, non distinguēbātur ab i:' Egils. -- gen. jó-s, ió-s; dat, jó, ió; acc. jó, ió, ó; pl. gen. acc. jóa, ióa.] v. eh."
35077,eolh,"elk, moose",9467,EOLH,An,"An ELK; alces. The Rune RUNE = x seems to stand for the genitive of this word in the Runic poem, -- hence, this Rune not only stands for the letter x, but for eolhx = eolcx = eolcs = eolces of an elk, as, -- RUNE [eolhx = eolces] secg eard [seccard MS.] hæfþ oftust on fenne, wexeþ on wætere elk's sedge hath its place [earth] oftest in fen, waxeth in water, Hick. Thes. i. 135, 29; Runic pm. 15; Kmbl. 342, 7. Eolx secg papilluum, Wri. Voc. 286, 36. [O. H. Ger. elaho: M. H. Ger. elch: O. Nrs. elgr: Lat. alces: Grk. GREEK.] v. RÚN."
35286,eln,ulna,9250,ELN,an,"an ELL, a measure of length, the space from the point of the elbow to the end of the middle finger, eighteen inches. This is the Heb. HEBREW [amma] a cubit: the Lat. cŭbĭtus a cubit, ulna an ell. Liddell and Scott say GREEK = cŭbĭtus, and ulna an ell properly contain twenty-four GREEK [GREEK the breadth of a finger, about 3/4 of an English inch] :-- GREEK; Mt. 6, 27; īp whas īzwara maurnands mag anaaukan ana wahstu seinana aleina aina? Mt. Bos. Goth. 6, 27; quis autem vestrum cōgĭtans pŏtest adjĭcĕre ad stătūram suam cŭbĭtum ūnum? Mt. Vulg. 6, 27; hwylc eówer mæg sóþlíce geþencan ðæt he ge-eácnige áne elne to hys anlícnesse? Mt. Bos. 6, 27; Wycl. says cubite; Tynd. cubit. It is therefore presumed that the Grk. GREEK = Heb. HEBREW was eighteen inches; for twenty-four GREEK × by 3/4 = [.75] = eighteen inches. In the parallel passage, Lk. Bos. 12, 25, there is not any Gothic; the Grk. Lat. and A. Sax. are the same as in the preceding verse. Lk. Bos. 12, 25 is, therefore, not quoted. Hí wǽron unfeor fram lande, swylce hit wǽre twá hund elna non longe ĕrant a terra, sed quăsi cŭbĭtis dŭcentis [18 in. × 200 ÷ 12 = 300 ft.], Jn. Bos. 21, 8. Fíftena stód deóp ofer dúnum se drenceflód monnes elna the deluge stood deep over the downs, fifteen ells of man, Cd. 69; Th. 84, 17; Gen. 1399. Eln ulna, Glos. Brux. Recd. 38, 62; Wrt. Voc. 64, 71."
35319,lynis,linchpin,21870,lynis,An axletree,"An axletree :-- Spácan radii: felg canti: lynis axedo: eax axis, Wrt. Voc. 284, 47-51. Lynis axsedo: lynisas axsedones, ii. 7, 52, 51. [Wm. of Shoreham linses axles: cf. O. H. Ger. lun obex: Du. luns: Ger. lünse a linch-pin: Dan. lun-stikke a linch-pin. Linch-, lin-pin is earlier spelt lins-pin.]"
35570,neowol,pronus,23489,neowol,"prone, prostrate","prone, prostrate :-- Nihol pronus, Ep. Gl. 20 b, 2. Nihold, Wrt. Voc. ii. 118, 20. Hwí líst ðú neowel on eorþan cur jaces pronus in terra? Jos. 7, 10. Hé feóll niwel on ða eorþan, Gen. 33, 3. Niwol, Bt. 1 ; Fox 4, 3. Neowol, Met. 1, 80. Ðǽrrihte férde eall seó heord myclum onrǽse niwel on sǽ ecce impetu abiit totus grex per praeceps in mare, Mt. Kmbl. 8, 32. Neól ic fére, Exon. Th. 403, 2; Rä. 22, 1. Hít swá niowul (prostrate) up árǽrde, Bt. 3, 1 ; Fox 4, 26. Neowle nihtscúwan the shades of night that had settled down upon earth, Cd. Th. 184, 28; Exod. 114. Ða neowelan cernua, Wrt. Voc. ii. 18, 14 : 78. 59. Neóle cernuas, 83, 3. Nióle, 18, 42. Nifle nædran cynn serpentes, Ps. Th. 148, 10."
35618,undern,"noon, midday",31945,undern,"The third hour of the day, nine in the morning","The third hour of the day, nine in the morning; in later English (v. infra) it is used of the sixth hour, a use it seems to have in undern-rest, q.v. :-- Undern tertia, middæg sexta, Wrt. Voc. i. 53, 11. Undem is dæges þridde tíd, Btwk. 214, 33. Ðæs hírédes ealdor gehýrde wyrhtan on ǽrnemerigen, eft on undern ... Se ǽrmerigen wæs fram Adam óð Noe, se undern fram Noe óð Abraham, Homl. Th. ii. 74, 7-19. Tó undernes, Lchdm. ii. 194, 6. Byð seó sceadu tó underne and tó nóne seofon and twéntigoþan healfes fótes the shadow at nine and at three is twenty-six and a half feet long, iii. 218, 3, and often. Æt underne ... ǽr underne, Blickl. Homl. 93, 22, 36. ǽr undern ... ofer undern mane ... vespere, Lev. 6, 20. On ða þriddan tíd dæges, ðæt is on undern, Shrn. 79. 35. Wé étaþ on ðam Sunnandagum on undern and on ǽfen, Homl. Skt. i. 12, 3. Sele drincan on þreó tída, on undern, on middæg, on nón, Lchdm. ii. 140, 1. Fram hancréde óð undern, Homl. Th. i. 74, 21: Chr. 538; Erl. 16, 2. Ofor undern, Blickl. Homl. 93, 15. Healfe tíd ofer undern, 540; Erl. 16, 4. Óð heáne undern usque ad tertiam plenam, R. Ben, 74, 11. [Abuten undern deies ... abute swucke time alse me singeð messe (from prime oðet midmareȝen, hwenne preostes singeð heore messen, MS. C.), A. R. 24, 11. So ha dede at undren and and at midday also (Mt. 20, 3), Misc. 33, 22. At þon heye undarne (Acts 2, 15), 56, 657. It was the thridde our (that men clepen undrun), Wick. Mk. 15, 25. The time of undern of the same day, Ch. Cl. T. 260. But the word sometimes denotes a later hour :-- Bi þis was undren (under, undrin) on þe dai (the sixth hour, Lk. 23. 44), C. M. 16741. Undorne, 19830. The our was as the sixte or undurn, Wick. Jn. 4, 6. An orendron, ornedrone meredies, Cath. Angl. 261, where see note. See also the later English forms given under undern-mǽl, -mete, -tíd. O. Sax. undorn the third hour: O. Frs. ond, unden (and see Richthofen Wtbch.): O. H. Ger. untarn midday: Icel. undorn nine o'clock A.M. or three o'clock P.M.; a meal. Cf. Goth. undaurni-mats άριoτoν. As in the case of mǽl = meal, the word seems to have come to denote the eating that takes place at the time, which at first the word denoted. v. Halliwell's Dict. aandorn, and see the forms in other dialects in Cl. & Vig. Icel. Dict. s.v. undorn.] v. compounds with undern-."
35676,nafu-gār,coarse drill,23316,nafu-gár,An auger,"An auger :-- Nabogaar terebellus, Wrt. Voc. ii. 122, 21. Nabogár rotrum, 119, 31. Nafogár foratorium, 149, 74 : foratorium vel terebellum, 38, 50. Navegár terebrum, i. 16, 12 : 84, 63. [Wymble, nauger terere, 170, 17 : O. H. Ger. naba-gér terebellus, terebellum, terebrum : Icel. nafarr : Du. ave-gaar.]"
35686,umbor,small child,31619,umbor,A child,"A child :-- Hwæt wit tó willan umbor wesendum ǽr árna gefremedon, Beo. Th. 2378; B. 1187. Ða ðe hine forð onsendon ǽnne ofer ýðe umbor wesende, 92; B. 46. Meotud ána wát hwǽr se cwealm cymeþ ðe heonan of cýþþe gewíteþ umbor ýceþ ðá ǽr ádl nimeþ ðý weorþeþ on foldan swá fela fira cynnes the Lord only knows what becomes of the pestilence that departs away from the land. He increases the children then, before disease carries them off (a great many children are born before pestilence returns to a country), so it happens that there are so many of mankind on earth, Exon. Th. 335, 9; Gn. Ex. 31. Cf. cniht-wesende."
36045,nama,name,23328,nama,a name,"a name :-- Sumum men, ðam is Æþelm nama, Cod. Dip. Kmbl. ii. 383, 24. Wæs ðam hæftméce Hrunting nama, Beo. Th. 2919; B. 1457. Ðære (eá) is Geon noma, Cd. Th. 15, 9; Gen. 230. Ego hoc feci, ic dyde ðis, ðon stent se ic on ðínes naman stede, Ælfc. Gr. 5 ; Som. 3, 33. Naman titulo, Hpt. Gl. 509, 4 : vocabulo, 517, 61. Hé nemþ his ágene sceáp be naman propias oves vocat nominatim, Jn. Skt. 10, 3. Be naman cígean, Ps. Th. 146, 4. Ðone ilcan wé hátaþ óðre naman ǽfensteorra, Bt. 4; Fox 8, 3 : 33. 4; Fox 128, 27. Ðú nemdest eall mid áne noman, Met. 20, 56. Him se pápa Petrus tó noman scóp, Bd. 5, 7 ; S. 620, 43. God him sette naman Adam, Homl. Th. i. 12, 31. Hí him naman gesceópon, 92, 27. Hit ofetes noman ágan sceolde, Cd. Th. 44, 34; Gen. 719."
36394,rinnan,"flow, swim, run",25772,rinnan,To run,"To run :-- Ic on wísne weg worda ðínra rinne viam mandatorum tuorum cucurri, Ps. Th. 118, 32. Satan seolua ran and on susle feóll, Cd. Th. 309, 20; Sat. 712. Wǽn æfter ran, Runic pm. Kmbl. 343, 32; Rún. 22. Gif lioþole út rynne, Lchdm. ii. 12, 24. Blód and wæter út bicwóman rinnan fore rincum, Exon. Th. 69, 3; Cri. 1115. [Goth. rinnan : O. Frs. rinna : O. Sax. O. H. Ger. rinnan : Icel. renna, rinna.] v. á-, bi-, ge-, óþ-rinnan, and irnan."
36491,ā-rǣman,"raise, rise",2052,a-rǽman,"v. trans. To raise, lift up, elevate;","v. trans. To raise, lift up, elevate; excitare, erigere, elevare :-- Ða ge mihton rǽdan, and eów arǽman on ðám which ye may read, and elevate yourselves in them, Ælfc. T. 31, 15."
36558,earu,"quick, ready, nimble",8684,earu,"Quick, active, ready","Quick, active, ready; cĕler, alăcer, parātus:-- Gehýrest ðú uncerne earne hwelp hearest thou our active whelp? Exon, 101a; Th. 380, 31; Rä. I, 16. [Sansk, ara quick.] v. arod."
36660,eorp,"dark-colored, blackish",9535,eorp,"Dark, dusky, brown, swarthy","Dark, dusky, brown, swarthy; fuscus, badius :-- Eorp werod the swarthy host [the Egyptians], Cd. 151; Th. 190, 4; Exod. 194 : Exon. 113 a; Th. 433, 21; Rä. 50, 11. [Icel. jarpr brown.]"
36788,eorsian,be malevolent,9539,eorsian,to be angry,"to be angry, Ps. Spl. 4, 5 : Mt. Kmbl. Rush. 5, 22. v. yrsian."
36892,ræst,"rest, resting place, grave",25431,ræst,"ræstan. v. rest, restan.","ræstan. v. rest, restan."
36900,ren,house,25563,rén,. v. regn.,. v. regn.
36943,ears,arse,8670,EARS,"The breech, the buttocks, the hind part","The breech, the buttocks, the hind part; ánus, pōdex. [Piers P. ers: Chauc. ers, erse: Plat. aars, ars, eers, m: Frs. earse, earz: O. Frs. ers: Dut. aars, m: Ger. arsch, m: M. H. Ger. O. H. Ger. ars, m. cūlus, pōdex: Dan. ars, arts, m. f; Swed. ars, m: Icel. ars, rass, m.] DER. open-ærs: ears-ende, -gang, -ling, -lýre, -ode, -þerl."
37274,ǣðm,"breath, breathing",956,ÆÐM,"A vapour, breath, a hole to breathe through, a smell","A vapour, breath, a hole to breathe through, a smell; halitus, spiritus, vapor :-- Hreðer ǽðme weóil his breast heaved with breathing, Beo. Th. 5180; B. 2593. Hú síd se swarta éðm seó how vast the black vapour may be, Cd. 228; Th. 309, 4; Sat. 704, [Plat, ádem, ám, m: O. Sax. áðom, m: O. Frs. ethma. ádema, óm, m: Dut. adem, m; Ger. athem, odem, m: M. H. Ger. átem, m: O. H. Ger. átam, átum, m. spiritus,GREEK OJ/JT vapor: Sansk. ātman breath, soul.] v. brǽþ."
37489,calu,"bald, unfeathered",5766,CALU,adj.,"adj. CALLOW, bald, without hair; calvus, glaber :-- Calu oððe hnot glaber [MS. glabrio], Ælfc. Gr. 9, 3; Som. 8, 36: Exon. 111b; Th. 427, 31; Rä. 41, 99. Monig man weorþ fǽrlíce caluw many a man becomes bald suddenly, Prov. Kmbl. 42. [Wyc. calu: Plat, kaal: Frs. keal: Dut. kaal: Kil. kael: Ger. kahl: M. H. Ger. kal: O. H. Ger. chalo, chalaw: Lat. calvus: Ir. Gael. calbh: O. Slav. golu.]"
37617,cincung,loud laughter,6157,cincung,A loud,"A loud or cackling laughter; cachinnatio :-- Ceah-hetung, UNCERTAIN vel cincung cachinnatio, Ælfc. Gl. 88; Som. 74, 86."
37663,cearig,"sad, troubled",5941,cearig,"Careful, sorrowful, pensive, wary","Careful, sorrowful, pensive, wary, CHARY, anxious, grieving, dire; sollicitus, cautus, querens, mente turbatus, dirus :-- Hie bidon hwonne bearn Godes cwóme to cearigum they waited till the child of God should come to the sorrowful, Exon. 10a; Th. 10, 6; Cri. 148. Cearegan reorde in a sorrowful voice, Andr. Kmbl. 2218; An. 111. Wæs Meotud on beám bunden fæste cearian clomme the Creator was bound fast on the tree with dire bond, Exon. 116b; Th. 449, 6; Dóm. 67. Ne þurfon wyt beón cearie æt cyme Dryhtnes we need not be anxious at the Lord's coming, Exon. 100a; Th. 376, 29; Seel. 162. DER. earm-cearig, ferhþ-, gnorn-, hreów-, mód-, sorg-, winter-."
37845,cinu,"crack, cleft",6170,cínu,"A chink, fissure","A chink, fissure; rima, fissura :-- Cínu rima vel fissura, Wrt. Voc. 85, 18. Gemétte he ðæt fæt swá gehál dæt ðǽr nán cínu on næs gesewen he found the vessel so whole that there was no chink seen in it, Homl. Th. ii. 154, 22. v. cíne, an; f."
37934,clingan,"contract, shrivel",6331,CLINGAN,"to wither, pine, to","to wither, pine, to CLING [in this sense, rarely used in English] or shrink up; se contrahere, marcescere :-- Clang wæteres þrym ofer eástreámas: ís brycgade blǽce brimráde the glory of water shrank over river streams: ice bridged a pale waterःroad, Andr. Kmbl. 2522; An. 1262. Ic clinge marcesco, Ælfc. Gr. 35; Som. 38, 7. [Piers P. clyngen to shrink, wither, pine.] v. for-clingan, ge-clungen."
38041,cealf,calf,5901,CEALF,m. A,"m. A CALF; vitulus, vitula :-- He genam án fætt cealf tulit vitulum tenerrimum, Gen. 18, 7. He ofslóh án fæt celf occidit vitulum saginatum, Lk. Foxe 15, 27. Ne onfó ic ná of eówrum húse cealfas non accipiam de domo tua vitulos, Ps. Th. 49, 10. Ðæt hálige cealf the holy calf, Ps. C. 50, 137; Ps. Grn. ii. 280, 137. Me ymbhringdon mænige calfru circumdederunt me vituli multi, Ps. Th. 21, 10. Ic ne on-foo of húse ðínum UNCERTAIN calferu non accipiam de domo tua vitulos, Ps. Surt. 49, 9. On-settaþ ofer wi-bed ðín UNCERTAIN calfer acc. pl. imponent super altare tuum vitulos, 50, 21. [Orm. callf: Plat. kalf, kalv, n: O. Sax. calf, n: Dut. kalf, n: Ger. kalb, n: M. H. Ger. kalp, n: O. H. Ger. kalb, n: Goth. kalbo, f. a young cow, heifer: Dan. kalv, m. f: Swed. kalf, m: Icel. kálfr, m.]"
38099,climban,"climb, clamber; pinch, seize",6328,CLIMBAN,To,"To CLIMB; scandere, ascendere :-- Clumbon [MS. Clumben] upp to ðe stépel climbed up to the steeple, Chr. 1070; Erl. 209, 9. Clumbon [MS. Clumben] upp to ðe hálge róde climbed up to the holy cross, Erl. 209, 6. [Laym. climben to climb, he climbeth; p. cluombe, pl. clumben; pp. iclumben: Orm. climbenn to climb: Dut. klimmen scandere: O. H. Ger. klimban: M. H. Ger. klimmen, klam, klummen, geklummen: Sansk. kram incedere, ascendere.] DER. ofer-climan, ofer-climban: climan, clymmian."
38179,clawan,"rub, scratch",6282,clawan,To,"To CLAW; scalpere :-- Ic clawe scalpo, Ælfc. Gr. 28, 4; Som. 31, 20. [Dut. klaauwen: Ger. klauen: O. H. Ger. klawjan: Dan. klöe: Swed. klá: UNCERTAIN Icel. klá to scratch, klóask to fight with claws.]"
38192,clyne,lump,6382,clyne,n?,"n? clyna, clyne, clyno; indecl. f. A mass, lump, ball, metal; massa, sphæra = GREEK , metallurn :-- Clynes, trendles sphæræ, Mone B. 3491. ǽlces cynnes wecg, vel óra oððe clyna metallum, Ælíc. Gl. 51; Som. 66, 8; Wrt. Voc. 34, 67. Clyne, clyno massa, metallum, Cot. 132: 182. Sile hym áne clyne give him one lump, Lchdm. iii. 134, 33. Trendel, clyne sphæra, Mone B. 3465. Clyne, clottum massa, 3478."
19365,æppel,apple,700,ÆPPEL,m; nom. acc. pl. m.,"m; nom. acc. pl. m. æpplas; nom. acc. pl. n. æppla. I. an APPLE, fruit generally, Ors. Eng. 1. 3; Bos. 63, note I; malum, pomum :-- Æples gelícnes likeness of an apple, Exon. 59 a; Th. 213, 26; Ph. 230. Æppel unsǽlga, deáþ-beámes ofet the unblest apple, fruit of the tree of death, Cd. 30; Th. 40, 10; Gen. 637. Da reádan appla the red apples; mala Punica, Past. 15, 5; MS. Hat. 19b, 28. Nǽnig móste heora hrórra hrím æpla gedígean none of their hardy fruits could withstand the frost; occidit moros in pruina. Ps. Th. 77, 47. Gením brembel-æppel take a bramble-fruit, i. e. a blackberry, L.M. 1, 64; Lchdm, ii. 138, 27. II. what is round as an apple, the apple of the eye, a ball, bolus, pill; quidvis globosum, pupilla, globus, bolus, pilula :-- On ðæs siwenígean eágum beóþ ða æpplas hále, ac ða brǽwas greátigaþ in lippi oculis pupillæ sanæ sunt, sed palpebræ grossescunt, Past. 11, 4; MS. Hat. 15a, 18. Hí scilde swá geornlíce swá swá man déþ ðone æpl on his eágan he protected them as carefully as a man does the apple of his eye, Bt. 39, 10; Fox 228, 13. Írenum aplum with iron balls, Salm. Kmbl. 56; Sal. 28. [Orm. appell: R. Gloac. appel: Gow. apple: O. Frs. appel, m. malum, pomum: N. Out. L. Ger. appel, m: Ger. M. H. Ger. apfel, m: O. H. Ger. aphul, aphol; m: Dan. æble, n: Swed, æple, n: O. Nrs. epli, n: Wel. aval: Ir. abhall, ubhall: Gael, abhal, ubhal: Manx ooyl: Corn. Arm. aval: Lith. obolys: O. Slav. jabluko.] DER. æppel-bǽre, -bearo, -cyrnel, -fealu, -hús, -leáf, -sceal, -screáda, -þorn, -treów, -tún, -wín: brembel-æppel, eág-, eorþ-, fíc-, finger-, palm-, wudu-."
19971,inca,"pain, suspicion, quarrel",20433,inca,"Doubt, question, cause of complaint, offence, ill-will","Doubt, question, cause of complaint, offence, ill-will or fear :-- Inca apporia, Wrt. Voc. ii. 10, 8 : occasio, R. Ben. 38, Lye. Ðá ongan hé mé ácsian hwæðere ic wiste hwæðer ic on riht bútan incan gefullad wǽre cæpit me interrogare, an me esse baptizatum absque scrupulo nossem, Bd. 5, 6; S. 619, 45. Ðá frægn hé hwæðer hí ealle smylte mód and bútan eallum incan blíðe tó him hæfdon. Ðá andswaredon hí ealle ðæt hí nǽnigne incan tó him wiston then he asked them, whether they all were peaceably and kindly disposed to him without any cause of complaint. Then they all answered that they knew no cause of complaint against him; interrogavit, si omnes placidum erga se animum, et sine querela controversiæ ac rancoris haberent. Respondebant omnes, se mentem ad illum ab omni ira remotam habere, 4, 24; S. 598, 39-41. Ðú mé scealt edwítt mín of áwyrpan ðæt mé tó incan áhwǽr gangeþ thou shalt cast from me my reproach, which everywhere goes as a cause of fear to me; amputa opprobrium meum, quod suspicatus sum, Ps. Th. 118, 39. Ðeáh ðe ic nó [MS. on] ingcan wiste hú ic míne heortan heólde mid sóðe though I did not know any cause of complaint, as to the manner in which I had kept my heart truly; ergo sine causa justificavi cor meum, 72, 11. Ne ic culpan in ðé incan ǽnigne ǽfre onfunde womma geworhtra I found not fault in thee, nor cause of complaint for sins committed, Exon. 10 b ; Th. 11, 29; Cri. 178. Incan scrupulum, Wrt. Voc. ii. 85, 7. Incan causas, 130, 13."
