lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
60970,nīwe,new,23736,níwe,"new, not yet used","new, not yet used :-- Ne ásend nán scyp of níwum reáfe on eald reáf; elles ðæt níwe slít, and se níwa scyp ne hylp ðam ealdan, Lk. Skt. 5, 36. Smyre mid níre (MS. B. ánre) feþere, Lchdm. i. 234, 13. Hé léde hyne on hys níwan byrgene, Mt. Kmbl. 27, 60. Gé ðǽr gemétaþ níwe byrgenne, Blickl. Homl. 147, 30."
23793,penn,"pen, enclosure",25062,penn,"A pen, fold","A pen, fold :-- On penn ; of ðam penne, Cod. Dip. Kmbl. iii. 456, 3-4 : 25, 21. On hacapenn foreweardne, 412, 13."
66508,rād,"riding, procession, journey; music",25331,rád,"riding, going on horseback","riding, going on horseback or in a carriage. v. rǽdwægen :-- Þeáw wæs ðam ylcan biscope ðæt hé ðæt weorc ðæs godspelles má þurh his fóta gange fremede ðonne on his horsa ráde moris erat eidem antistiti opus evangelii magis ambulando per loca quam equitando perficere, Bd. 4, 3; S. 566, 32. Nán mon for ðý ne rít ðe hine rídan lyste, ac rít for ðý ðe hé mid ðære ráde earnaþ sume earnunga. Sume mid ðære ráde earniaþ ðæt hié síen ðý hálran, Bt. 34, 7; Fox 144, 5-8. Ðá wearð his hors gesíclod, and feóll wealwigende geond ða eorþan ... Hé begann ðá tó gereccenne hú him on ráde getímode, Swt. A. S. Rdr. 101, 178. Gif mon on mycelre ráde oððe on miclum gangum weorðe geteorad, Lchdm. i. 76, 4. Ðæt man funde ǽnne man tó ráde oððe tó gange, L. Ath. v. 4; Th. i. 232, 15. Rynestrong on ráde, Exon. Th. 400, 9; Rä. 20, 7."
66520,rǣde,"ready, easy, clear, simple",25356,rǽde,"Ready, prompt","Ready, prompt :-- On hwan mæg se iunga on gódne weg riht[r]an ne (ðe ?) rǽdran rǽd gemittan ðonne hé ðíne wísan word gehealde in quo corrigit junior viam sitam? in custodiendo sermones tuos, Ps. Th. 118, 9. Rǽdan (?) biionges exercitationis, Wrt. Voc. ii. 29, 59. v. ge-rǽde, rǽde-gafol, rǽde-sceamol, rǽdness."
36771,rǣs,"run, attack",25421,rǽs,"a race, swift","a race, swift or violent running, rush :-- Wæs se þridda hlýp, rodorcyninges rǽs ðá hé on róde ástág, Exon. Th. 45, 30; Cri. 727. Micle rǽse (magno impetu) worn tódrifen wæs on sǽ, Mk. Skt. Rush. 5, 13. Mycelum rǽse, Lk. Skt. 8, 33. Ðæt hors sum slóg on ðam wege mid swíðran rǽse (valentiore impetu) oferhleóp, Bd. 5, 6; S. 619, 17. Ongeán ðam rǽse ðæs forþgotenan streámes contra impetum fluvii decurrentis, 5, 10; S. 625, 7. Hé hét hwílon ða hundas ætstandan ðe urnon on ðam rǽse deórum getenge he sometimes ordered the dogs to stop that were running at full speed close upon the game, Homl. Th. ii. 514, 25."
67288,rēod,red,25574,reód,Red,"Red :-- Se ðe ǽror com, se wæs reód (rufus) and eall rúh, Gen. 25, 25. Ðonne ðú (the body) wǽre glæd and reód and gódes hiwes, ðonne wæs ic (the soul) blác and swýðe unrót, Wulfst. 140, 27 : L. E. I. prm. ; Th. ii. 398, 14. Ðá Moises hæfde gefaren ofer ða Reódan Sǽ, Ex. 15, 1. Hié wǽron sume reóde sume blace sume hwíte quaedam rubentibus scamis erant quaedam nigri et candidi coloris, Nar. 13, 17, [Icel. rjóðr.] v. bleó-reód, reád."
66463,rēðe,"cruel, terrible",25623,réðe,"Fierce, cruel, savage.","Fierce, cruel, savage. It glosses the following Latin words, efferus, Ælfc. Gr. 14; Som. 16, 57 : ferus, 38; Som. 41, 45 : trux, 9, 67; Som. 14, 10 : ferox, 9, 66; Som. 14, 6 : Wet. Voc. ii. 108, 37 : funestus, 34, 12 : infestus, 45, 26 : durus, crudelis, asper, 142, 19 : severus, immansuetus, 142, 44 : austerus, 1, 20 : furibundus, valde iracundus, Hpt. 450, 1 : truculentus, 518, 34. Roeðe asper, Lk. Skt. Lind. 3, 5. I. applied to persons (a) in a bad sense :-- Ðes (Ishmael) byþ réðe (ferus) man and winþ wið ealle and ealle wið hyne, Gen. 16, 12. Ealle his ǽhta ríce réðe mann gedǽle may a rich and cruel man divide all his possessions; scrutetur foenerator omnem substantiam ejus (Grein takes reðemann and compares Gothic raþjo), Ps. Th. 108, 11. Gif hé (a king) his folc ofsit, ðon biþ hé tyrannus, ðæt is réðe, Ælfc. Gr. 50, 20; Som. 51, 47. Grim and grǽdig, reóc and réðe (Grendel), Beo. Th. 244; B. 122. Ðá wæs ellenwód, yrre and réðe, frécne and ferþgrim fæder wið dehter, Exon. Th. 251, 5; Jul. 140. Sum árleás hine wolde sleán on his heáfde, ac ðæt wǽpen wand áweg of ðæs réðan handum, Homl. Th. ii. 510, 23. Burhrúnan, réðe furie, Wrt. Voc. ii. 151, 77. Twegen ðe hæfdon deófolseócnesse wǽron swíðe réðe (saevi nimis), Mt. Bos. 8, 28. Ealle swíðe erre-wǽron. Ðá wæs heora sum réðra and hátheortra ðonne ðá óðre, Blickl. Homl. 223, 6. (b) of justifiable severity, severe, stern, austere, zealous :-- Strang wæs and réðe se ðe wætrum weóld (the Deity at the time of the flood), Cd. Th. 83, 8; Gen. 1376. Biþ ðonne (at the day of judgment) ríces weard réðe and meahtig, yrre and egesful, Exon. Th. 93, 19; 1528. Réðe biþ Dryhten æt ðam dóme, Soul Kmbl. 196; Seel. Verc. 98. Óðer biscop, réðes módes mon austerioris animi vir, Bd. 3, 5; S. 527, 20. Réðe and stræce for ryhtwísnesse justitiae severitate districti, Past. 5, 1; Swt. 41, 19. Ðá wæs se bysceop mycle ðig réðra on gódum weorcum ðe hé ymbe ða cúðlícan méde gehýrde, Shrn. 98, 19. God sylfa ðonne ne gýmeþ nǽnges mannes hreowe . . . ac biþ ðonne réðra and þearlwísra ðonne ǽnig wilde deór, oððe ǽfre ǽnig mód gewurde, Blickl. Homl. 95, 30. Wolde heofona helm helle weallas forbrecan ... réðust ealra cyninga (Christ at the harrowing of hell), Exon. Th. 461, 16; Hö. 36. II. applied to animals, wild, savage, fierce :-- Réðe deór bellua, Wrt. Voc. i. 22, 40. Réðe nýten feralis bestia, ii. 147, 53. Rib reáfiaþ réðe wyrmas, Soul Kmbl. 221; Seel. 113. III. applied to things (punishment, calamity, etc.), severe, cruel, fierce, dire :-- Réðe wyrd fortuna aspera, Bt. 40, 1; Fox 236, 6-7. Wæs þreálíc þing þeódum tóweard, réðe wíte, Cd. Th. 79, 30; Gen. 1319. Wearð him on slǽpe gecýðed ðætte ríces gehwæs réðe sceolde gelimpan eorðan dreámas ende wurðan on sleep was made known to him that of every kingdom a terrible end should befall, an end be of the joy of earth, 223, 4; Dan. 114. Líg reád and reáðe, Dóm. L. 152. Réðe, Exon. Th. 51, 3; Cri. 810. Sprecan réðe word (of the judgment passed on the wicked), 50, 11; Cri. 798. Hé him sylfum réðne ðóm and heardne geearnaþ, Blickl. Homl. 95, 34. Regnas réðe, háte of heofenum, Ps. Th. 104, 28 : Met. 7, 27. Réðum wítum ferocibus cruciatibus, Hpt. Gl. 487, 10. Mid ðý hí cwǽdon ðæt ðæt is wundor ðæt ðú swá réðe forhæfednesse and swá hearde habban wylt andswarede hé : 'Heardran and réðran ic geseah' cum dicerent : 'Mirum quod tam austeram tenere continentiam velis,' respondebat : 'Austeriora ego vidi,' Bd. 5, 12; S. 631, 34. v. un-réðe."
66218,rīce,"mighty, noble, rich",25643,ríce,"powerful, mighty, great, possessed of power","powerful, mighty, great, possessed of power :-- Oft gebyreþ ðæm monþwǽran ðonne hé wierð riéce (ríce, Cott. MSS.) ofer óðre menn nonnunquam mansueti, cum praesunt, Past. 40, 1; Swt. 287, 23. Freá ælmihtig biþ á ríce ofer heofonstólas heágum þrymmum, Cd. Th. 1, 14; Gen. 7. Ríce þeóden (God), 53, 21; Gen. 864 : (Hygelac), Beo. Th. 2422; B. 1209. Ríce randwíga (Æschere), 2600; B. 1298. Ríce Drihten Dominus, Ps. Th. 96, 1. Wite se ríca man (vir potens) ðe him God hæfþ micelne welan and ǽhta ðyses lífes tó forlǽten, L. Ecg. C. 2; Th. ii. 136, 3. Hú mæg ðǽr ánes ríces monnes naman cuman ðonne ðǽr mon furþum ðære burge naman ne geheórþ ðe hé on hámfæst biþ, Bt. 18, 2; Fox 64, 2. Ríccræ wífe hrægl regillum vel peplum vel pella vel amiculum, Wrt. Voc. i. 40, 32. Hé nǽnigum rícum men ǽfre ǽnig feoh syllan wolde nullam potentibus saeculi pecuniam umquam dare solebat, Bd. 3, 5; S. 527, 12. Drihten ne wandaþ for rícum ne for heánum Dominus personam non accipit, Deut. 10, 17. Ne dém nán unriht ne árwurða ðone rícan non injuste judicabis nec honores vultum potentis, Lev. 19, 15. Áhóf ic rícne (riicnæ, Ruth. Cross) cyning (Christ), Rood Kmbl. 88; Kr. 44. Se cyning and se bisceop and monige óðre ǽfæste weras and ríce rex cum antistite et aliis religiosis ac potentibus viris, Bd. 4, 28 ; S. 606, 12. Guman ríce and heáne men, great and small, Exon. Th. 415, 18; Rä. 33, 13. Rícera potentum, Wülck. 253, 29. Ríccra gesetnes senatus consultum, Wrt. Voc. i. 20, 66. Ríccra manna need vis potestatis, 21, 28. Him mon þyngode tó ðám rícum (the judges), Bt. 38, 7; Fox 208, 29. Hé áwearp ða rícan (potentes) of setle, Lk. Skt. 1, 52. Hé (God) hæfþ nǽnne rícran, ne furþum nǽnne gelícan, Bt. 42; Fox 258, 5. Gyf ðú ðæt gerǽdest ðe hér rícost eart if you decide on this who are here in command, Byrht. Th. 132. 55; By. 36. Wæs Alexandreas ealra rícost monna cynnes, Exon. Th. 319, 21; Víd. 15. Monege óðre ðe of Macedonian rícoste wǽron multi Macedoniae principes, Ors. 3, 9; Swt. 130, 24. Hé hér ácwellan ða rícostan witan and ða æðelestan, Met. 9, 25. (b) rich, possessed of wealth :-- Eáðere ys olfende tó farenne þurh nǽdle þyrel ðonne se ríca and se welega on Godes ríce gá facilius est camelum per foramen acus transire quam divitem intrare regnum Dei, Mk. Skt. 10, 25. Ðá ðá se Hǽlend spræc be ðam rícan, ðá cwæþ hé : 'Sum ríce man wæs' ... Cúð is eów ðæt se ríca biþ namcúðre on his leóde ðonne se þearfa, Homl. Th. i. 330, 3-6. 'Hé forlét ða rícan ídele.' Ðæt sind ða rícan ða ðe mid módignysse ða eorþlícan welan lufiaþ swíðor ðonne ða heofonlícan. Fela ríccra manna geþeóþ Gode, ðæra ðe swá dóþ. Swá swá hit áwriten is : 'Ðæs rícan mannes welan sind his sáwle álýsednyss,' 204, 3-7. Be ríccera (rícra manna, W. F.) and þeárfena (bearna) andfenge. Gif hwylc ríce mon and æþelboren his bearn Gode on mynstre geoffrian wile, R. Ben. 103, 9-11. Rícra grundleás gítsung ǽhta, Met. 7, 14. Rícum mannum divitibus, Bd. 3, 5; S. 527, 9."
66173,riht,"right, straight",25675,riht,that which is straight,"that which is straight or erect, a plumb line :-- Reht perpendiculo, Wrt. Voc. ii. 81, 26."
66297,rī̆pan,harvest,25777,rípan,"To reap, cut corn","To reap, cut corn; metaph. to derive advantage :-- Ic rípe meto, Ælfc. Gr. 28, 3; Som. 30, 63. Ðú rípst ðíne æceras tui agros metis, 15; Som. 19, 46. Hláford ðú rípst ðǽr ðú ne seówe.... Ðú wistest ðæt ic rípe (hrippo, Lind.) ðǽr ic ne sáwe, Mt. Kmbl. 25, 24-26. Hrippes, Lk. Skt. Lind. 19, 21. Hú ne secge gé ðæt nú gyt synt feówur mónþas ǽr man rípan mǽge ... geseóþ ðás eardas ðæt hig synt scíre tó rípene (rýpanne, MS. A). And se ðe rípþ (hrioppaþ, Lind.) nimþ méde, Jn. Skt. 4, 35-36. Heofonan fuglas ne sáwaþ ne hig ne rípaþ (rioppas, Lind.), Mt. Kmbl. 6, 26. Eal manna bearn sorgum sáwaþ, swá eft rípaþ, Exon. Th. 6, 19; Cri. 86. Ða hié heora corn ripon, Ors. 4, 8; Swt. 188, 27. Gif wé eów ða gástlícan sǽd sáwaþ, hwónlíc biþ ðæt wé eówere flǽslícan þing rípon, Homl. Th. ii. 534, 27. On ðám man ne mæg náðer ne erian ne rípan, Gen. 45, 6. [O. E. Homl. repen; p. pl. repen : Jul. reopen : Laym. repen; p. pl. : Ayenb. ripe : Wick. repe : Piers P. ropen, repen; p. pl. : Chauc. ropen; p. part.] v. ge-rípan, repan."
66311,rīpe,ripe,25779,rípe,"Ripe, mature","Ripe, mature :-- Rípe deáþ matura mors, Wrt. Voc. i. 39, 19. Swíðe rípe matura satis, ii. 58, 36. Swá swá rípe yrþ quasi maturam segetem, Bd. 1, 12; S. 480, 35. Se westmbǽra hærfest bringþ rípa bléda, Bt. 39, 13; Fox 234, 15 : Met. 29, 63. [O. Sax. rípi : O. H. Ger. rífi.] v. sǽd-, un-rípe."
66032,rōt,"joyful, glad, good",25849,rót,"glad, cheerful","glad, cheerful :-- Ðǽr moncyn mót for Meotude rót sóðne God geseón and aa in sibbe gefeón, Exon. 355, 33; Reim. 86. v. un-rót, rétan, rót-hwíl, rótlíce, rótness."
36873,rōw,rest,25864,rów,"Quiet, rest","Quiet, rest :-- Ðǽr hý bídinge móstun æfter tintergum tídum brúcan, ðonne hý of waþum wérge cwóman restan ryneþrágum, rówe gefégon, Exon. Th. 115, 4; Gú. 184. [Biteache mi gast and mi bodi baðen to ro and to reste, Marh. 20, 5. Cristess resste and Cristess ro, Orm. 7042. O. H. Ger. ruowa quies, requies : Icel. ró.]"
36859,rōwan,to row,25865,rówan,"To go by water, to row","To go by water, to row or sail :-- Ic rówe navigo, Ælfc. Gr. 24; Som. 25, 40. Ic ástíge mín scyp and rówe (navigo) ofer sǽlíce dǽlas, Coll. Monast. Th. 26, 31. Wérig sceal se wið winde róweþ, Exon. Th. 345, 12; Gn. Ex. 187. Drihten tó ðam lande reów, Homl. Th. ii. 378, 31. 'Utun seglian ofer ðisne mere.' And hig seglydan ðá. Ðá hig reówun ðá slép hé (navigantibus illis obdormivit), Lk. Skt. 8, 23, 26. Ða óðre leorningcnihtas reówon navigio venerunt, Jn. Skt. 21, 8. Hí geféngon hine and wurpon hine on ðone bát and reówan tó scipe, Chr. 1046; Erl. 174, 18. Ðá git on sund reón, ðǽr git eagorstreám earmum þehton, mǽton merestrǽta, mundum brugdon, Beo. Th. 1029; B. 512. Ðá wit on sund reón, 1083; B. 539. Ðonne mót hé swá rídan, swá rówan, swá swilce færelde faran swylce tó his wege gebyrige, L. E. I. 24; Th. ii. 420, 24. Seó sǽ is hwíltídum smylte and myrige on tó rówenne, Homl. Th. i. 182, 32. [Icel. róa to row.] v. be-, ofer-, óþ-rówan."
36400,ryne,"course, river",25938,ryne,"A course, run, running","A course, run, running, both in the sense of motion and in that of the path in which motion takes place. I. of a ship :-- Ánes ceóles ryne on London free entrance of one ship into the port of London (cf. ego indico me dedisse unius navis incessum in portu Lundoniae, 220, 18-22), Cod. Dip. B. i. 221, 21. II. of other things, of the heavenly bodies, an orbit :-- Nǽron nó swá gewíslíce ne swá endebyrdlíce hiora (the various members of the created world) stede and hiora ryne funden on hiora stówum and on hiora tídum gif án unáwendendlíc God nǽre non tam certus naturae ordo procederet, nec tam dispositos motus, locis, temporibus explicaret, nisi unus esset qui has mutationum varietates manens ipse disponeret, Bt. 35, 2; Fox 158, 3. Roder firmamentum, ryne cursus, middaneard mundus, Wrt. Voc. i. 41, 57-59. Ðære sunnan ryne is swíðe rúm, and ðæs mónan ryne is swíðe nearo, Lchdm. iii. 248, 7-8. Siððan wæs rodor árǽred and ryne tungla gefæstnad, Exon. Th. 272, 13; Jul. 198. Ryne curriculo, cursu, Hpt. Gl. 457, 18. Ealle gesceafta symle sculon ðone ilcan ryne eft gecyrran, Met. 11, 37. Ða mǽran tungl áwðer óðres rene á ne gehríneþ, 29, 10. Tunglu ða ðe ryne healdaþ, Cd, Th. 239, 13; Dan. 369. II a. metaph. course, uninterrupted progress (cf. that the word of the Lord may have free course, 2 Thes. 3, 1) :-- Se ðe reorda gehwæs ryne gemiclaþ, ðara ðe noman Scyppendes þurh horscne hád hergan willaþ, Exon. Th. 4, 4; Cri. 47. III. of fluids, a course, water-course, a flow, flux of blood :-- Ðá ætstód ðæs b1ódes ryne fluxus sanguinis, Lk. Skt. 8, 44 : Mk. Skt. 5, 29. Seó eá ætstent on hire ryne, Jos. 3, 13. Hí námon twelf stánas on ðæs streámes ryne de medio Iordanis alveo, 4, 8. Plantud néh ryne (rynum, Ps. Th.) wetæra secus decursus aquarum, Ps. Spl. 1, 3. Wæter ða nú under roderum heora ryne healdaþ, Cd. Th. 10, 20; Gen. 159. Wið rynas wætera, Ps. Lamb. 1, 3. IV. of time, course, cycle, lustre :-- Geár annus, tíd tempus, ryne cursus, Wrt. Voc. i. 52, 38-40. Ryne cyclus, rynum cyclis, ii. 20, 64-65 : 137, 73. Ðá se ryne ðissa geára gefylled wæs quo completo annorum curriculo, Bd. 3, 9; S. 533, 9. Ryne lustro, Wrt. Voc. ii. 50, 42. V. course of life :-- Honorius æfter ðon ðe hé ða gemǽro his rynes gefyllde of ðissum leóhte leórde (postquam metas sui cursus implevit), Bd. 3, 20; S. 550, 25. Gif ðú hine lufast on ðínes lífes ryne, ðe ðé is ungewiss, Basil admn. 8; Norm. 52, 8. VI. currus is translated by ryne in Ps. Spl. T. 67, 18 and Cant. Moys, Thw. 29, 10. [Bi his blodi rune þet ron inne monie studen, O. E. Homl. i. 207, 10. Þe stronge rune of þat blodi stream, Marh. 7, 12. Þer is mest neod hold hwon þe tunge is o rune, A. R. 74, 21. Goth. runs : O. Frs. blód-rene : O. H. Ger. run meatus : cf. Icel. runi a flux, stream.] v. blód-, eft-, forþ-, gegn-, on-, riht-, streám-, up-, út-ryne."
67474,sæd,"satiated, weary",26023,sæd,"with gen. Sated, weary, filled, having had one's fill","with gen. Sated, weary, filled, having had one's fill (the word is not used in the sense of modern sad) :-- Sæd effetus, i. plenus, Germ. 396, 215. Ðǽr læg secg mænig ... wérig wíges sæd many a warrior lay dead there ... : of war had had his fill, Chr. 937; Erl. 112, 20. Beadoweorca sæd, Exon. Th. 388, 4; Rä. 6, 2. Wiste wlonc and wínes sæd, 369, 11; Seel. 39. Swíðe ǽtan and sade wurdan manducaverunt et saturati sunt nimis, Ps. Th. 77, 29. Hí sæde wǽron saturaviteos, 80, 15. [Goth. saþs : O. Sax. sad : O. L. Ger. sad : O. H. Ger. sat satur : Icel. saðr (saddr).] v. hilde-, un-, wín-sæd; sadian."
71062,sceaft,"shaft, pole, spear",26364,sceaft,"A smooth, round, straight stick","A smooth, round, straight stick or pole, a shaft. I. generally (1) the shaft of a spear (cf. Icel. skaft the shaft, spjót the point) :-- Spereleás sceaft contus, Wrt. Voc. i. 35, 42. Gif se ord sié þreó fingre ufor ðonne hindeweard sceaft, L. Alf. pol. 36; Th. i. 84, 17, 18. His sceaft ætstód ætforan him, and ðæt hors hine bær forþ, swá ðæt ðæt spere him eode þurh út, Homl. Skt. i. 12, 53. Hé sceáf, mid his scylde, ðæt se sceaft tóbærst, and ðæt spere sprengde, Byrht. Th. 135, 52; By. 136. Gár sceal on sceafte, ecg on sweorde, Exon. Th. 346, 12; Gn. Ex. 202. [He igrap his spere stronge . . . þe scæft al tobrac, Laym. 6494.] Or (2) a spear :-- Sceaft asta, quiris, Wrt. Voc. i. 35, 18: 84, 24. Ðes sceft (scæft, sceaft) cuspis, Ælfc. Gr. 9, 28; Zup. 56, 4. Scyld sceal cempan, sceaft reáfere, Exon. Th. 341, 23; Gn. Ex. 130. Scæftes ł speres ðínes hastae tuae, Cant. Ab. 11. Ðæt yrre ðæt geþyld mid ðam sceafte (mid his spere, B.) slihþ ira patientiam conto percutit, Glos. Prud. A. 18. Scyld sceft oncwyð, Fins. Th. 12; Fin. 7. Hlyn wearð on wícum scylda and sceafta, Cd. Th. 124, 13; Gen. 2062. Deáwig sceaftum, 199, 25; Exod. 344. Hig bǽron lange sceaftas, and ne cóman hig ná tó feohtanne, ac ðæt hig woldan mid hlóþe geniman, Shrn. 38, 9. II. the shaft of an arrow :-- Sceaft feðergearwum fús, Beo. Th. 6228; B. 3118. [Þe ssaft (the arrow that killed William Rufus), þat was wyþoute, gryslych he tobrec, R. Glouc. 419, 2.] III. a pole :-- Fana hwearfode scír on sceafte, Met. 1. 11. Ic gegaderode mé stuþan sceaftas . . . Ic lǽre ǽlcne ðara ðe manigne wǽn hæbbe, ðæt hé menige tó ðam ilcan wuda ðár ic ðás stuþan sceaftas cearf, Shrn. 163, 5-14. [Moyses made a wirme of bras, And henget hege up on a saft, Gen. and Ex. 3899.] III a. something shaped like a shaft, a taper :-- Swá swá eles gecynd biþ ðæt hé beorhtor scíneþ ðonne wex on sceafte (wax in the form of a taper or (?) a wax candle in a candlestick, cf. candelstæf), Blickl. Homl. 129, 1. IV. The word occurs in the passage that defines the distance to which the king's 'grið' extended, but the origin of the phrase, of which it forms part, is not evident :-- Ðus feor sceal beón ðæs cinges grið fram his burhgeate ðǽr hé is sittende on feówer healfe his, ðæt is, .iii. míla, and .iii. furlang, and .iii. æcera brǽde, and .ix. fóta, and .ix. scæfta munda, and .ix. berecorna, L. Ath. iv. 5; Th. i. 224, 7-10. Cf. Tria miliaria, et .iii. quarantene, et .ix. acre latitudine, et .ix. pedes, et .ix. palme, et .ix. grana hordei, L. H. i. 16; Th. i. 526, 15. As the name of a measure of about six inches the phrase continued to exist. Stratmann gives schaftmonde, Nares cites a passage from Harrington's Ariosto in which shaftman occurs; in Ray's Collection (1691) shafman, shafmet, shaftment is explained 'the measure of the fist with the thumb set up.' v. also Halliwell's Dict., and Jamieson's, s.v. schaftmon, shathmont. For the latter form see Sir W. Scott's Antiquary, c. 8 (at the end). [O. Sax. skaft a spear: O. H. Ger. scafe hostile, hasta, jaculum, telum, arundo: Icel. skapt, skaft a shaft, haft (of an axe).] v. deoreþ-, here-, lóh, wæl-sceaft."
